Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['Fuerza Regida', 'Igualito a Mi Apá']","239,125","354,983,717",0.188,https://api.spotify.com/v1/audio-analysis/17js0w8GTkTUFGFM6PYvBd,fuerza regida,0.758,166821.0,0.812,17js0w8GTkTUFGFM6PYvBd,0.0,4.0,0.0564,-3.272,0.0,73.0,igualito a mi apá,0.0854,144.908,4.0,https://api.spotify.com/v1/tracks/17js0w8GTkTUFGFM6PYvBd,audio_features,spotify:track:17js0w8GTkTUFGFM6PYvBd,0.795
"['Luis Mexia', 'Calidad']","316,261","354,894,306",0.616,https://api.spotify.com/v1/audio-analysis/4rX1QSvkaQE2y5LJLVjFqG,luis mexia,0.74,170053.0,0.49,4rX1QSvkaQE2y5LJLVjFqG,0.0,0.0,0.262,-3.116,1.0,74.0,calidad,0.0288,132.97,3.0,https://api.spotify.com/v1/tracks/4rX1QSvkaQE2y5LJLVjFqG,audio_features,spotify:track:4rX1QSvkaQE2y5LJLVjFqG,0.776
"['Hugo & Guilherme', 'Mal Feito']","94,946","352,820,400",0.554,https://api.spotify.com/v1/audio-analysis/5719MEdRQcH4c3phXqX7WN,hugo & guilherme,0.732,177935.0,0.831,5719MEdRQcH4c3phXqX7WN,0.0,0.0,0.903,-3.791,0.0,61.0,mal feito,0.0691,123.942,4.0,https://api.spotify.com/v1/tracks/5719MEdRQcH4c3phXqX7WN,audio_features,spotify:track:5719MEdRQcH4c3phXqX7WN,0.684
"['Tulus', 'Hati-Hati di Jalan']","336,563","352,747,755",0.702,https://api.spotify.com/v1/audio-analysis/2hHeGD57S0BcopfVcmehdl,tulus,0.643,242000.0,0.436,2hHeGD57S0BcopfVcmehdl,0.0889,6.0,0.115,-11.322,1.0,74.0,hati-hati di jalan,0.0357,71.969,4.0,https://api.spotify.com/v1/tracks/2hHeGD57S0BcopfVcmehdl,audio_features,spotify:track:2hHeGD57S0BcopfVcmehdl,0.755
"['Bad Bunny', 'Agosto']","156,988","352,579,402",0.0929,https://api.spotify.com/v1/audio-analysis/0wihfILRNOwE2156Shezc8,bad bunny,0.849,139041.0,0.584,0wihfILRNOwE2156Shezc8,6.18e-06,1.0,0.492,-8.195,0.0,71.0,agosto,0.115,115.018,4.0,https://api.spotify.com/v1/tracks/0wihfILRNOwE2156Shezc8,audio_features,spotify:track:0wihfILRNOwE2156Shezc8,0.724
"['Kendrick Lamar', 'Die Hard']","199,265","352,143,645",0.319,https://api.spotify.com/v1/audio-analysis/2g6tReTlM2Akp41g0HaeXN,kendrick lamar,0.775,239027.0,0.736,2g6tReTlM2Akp41g0HaeXN,0.00116,1.0,0.127,-8.072,0.0,72.0,die hard,0.247,100.988,4.0,https://api.spotify.com/v1/tracks/2g6tReTlM2Akp41g0HaeXN,audio_features,spotify:track:2g6tReTlM2Akp41g0HaeXN,0.362
"['Alejo', 'Pantysito']","101,454","349,551,315",0.136,https://api.spotify.com/v1/audio-analysis/4srcMdbm2qzVG98tJajHxp,alejo,0.83,240413.0,0.739,4srcMdbm2qzVG98tJajHxp,2.11e-06,7.0,0.162,-5.395,0.0,66.0,pantysito,0.0627,97.993,4.0,https://api.spotify.com/v1/tracks/4srcMdbm2qzVG98tJajHxp,audio_features,spotify:track:4srcMdbm2qzVG98tJajHxp,0.631
"['Fuerza Regida', 'Billete Grande (En Vivo)']","282,649","349,096,542",0.533,https://api.spotify.com/v1/audio-analysis/3XfUFGzbr0LmwFVoLXd9cO,fuerza regida,0.751,163940.0,0.601,3XfUFGzbr0LmwFVoLXd9cO,0.0,5.0,0.377,-5.912,0.0,73.0,billete grande (en vivo),0.0828,100.994,1.0,https://api.spotify.com/v1/tracks/3XfUFGzbr0LmwFVoLXd9cO,audio_features,spotify:track:3XfUFGzbr0LmwFVoLXd9cO,0.56
"['Gunna', 'P power']","250,835","343,436,047",0.0199,https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD,gunna,0.828,193347.0,0.591,0lEjxUUlKqjqXrVlIHFduD,0.000323,1.0,0.361,-6.217,1.0,73.0,p power,0.109,119.251,4.0,https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD,audio_features,spotify:track:0lEjxUUlKqjqXrVlIHFduD,0.202
"['Shawn Mendes', ""When You're Gone""]","124,457","343,301,858",0.0248,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,shawn mendes,0.603,172267.0,0.691,0U1W2LZVUX7qTm7dDpqxh6,0.0,5.0,0.583,-5.805,1.0,68.0,when you're gone,0.0372,147.148,4.0,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,audio_features,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,0.577
"['Nathan Dawe', '21 Reasons']","204,016","343,248,378",0.0165,https://api.spotify.com/v1/audio-analysis/1RF02Cf80mTaeNXG2P2boR,nathan dawe,0.621,155253.0,0.785,1RF02Cf80mTaeNXG2P2boR,5.92e-06,6.0,0.0512,-4.499,1.0,73.0,21 reasons,0.11,123.96,4.0,https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR,audio_features,spotify:track:1RF02Cf80mTaeNXG2P2boR,0.779
"['LE SSERAFIM', 'FEARLESS (2023 Ver.)']","156,594","342,384,645",0.0602,https://api.spotify.com/v1/audio-analysis/4K8jDTlNhZWEdnzZVGRMtN,le sserafim,0.856,168437.0,0.615,4K8jDTlNhZWEdnzZVGRMtN,0.0018,7.0,0.118,-7.226,1.0,68.0,fearless (2023 ver.),0.133,103.948,4.0,https://api.spotify.com/v1/tracks/4K8jDTlNhZWEdnzZVGRMtN,audio_features,spotify:track:4K8jDTlNhZWEdnzZVGRMtN,0.48
"['Post Malone', 'Cooped Up']","82,910","342,224,747",0.00686,https://api.spotify.com/v1/audio-analysis/6Ole34qqbgkZ60IyrcVm7e,post malone,0.726,127253.0,0.756,6Ole34qqbgkZ60IyrcVm7e,2.52e-06,2.0,0.197,-4.735,1.0,67.0,cooped up,0.148,95.5,4.0,https://api.spotify.com/v1/tracks/6Ole34qqbgkZ60IyrcVm7e,audio_features,spotify:track:6Ole34qqbgkZ60IyrcVm7e,0.63
"['Lady Gaga', 'Hold My Hand']","162,586","341,322,734",0.0387,https://api.spotify.com/v1/audio-analysis/0oWraSo5ASJ0h1BEagTyEw,lady gaga,0.519,225300.0,0.617,0oWraSo5ASJ0h1BEagTyEw,0.0,7.0,0.401,-4.287,1.0,67.0,hold my hand,0.0313,147.708,3.0,https://api.spotify.com/v1/tracks/0oWraSo5ASJ0h1BEagTyEw,audio_features,spotify:track:0oWraSo5ASJ0h1BEagTyEw,0.222
"['Oxlade', 'KU LO SA']","183,416","341,188,481",0.307,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,oxlade,0.649,147581.0,0.655,2WigMwGJysIh9fRnSJvpjn,0.0,10.0,0.22,-5.534,0.0,70.0,ku lo sa,0.0652,92.9,4.0,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,audio_features,spotify:track:2WigMwGJysIh9fRnSJvpjn,0.793
"['Jessica Darrow', 'Surface Pressure']","137,909","340,268,528",0.0174,https://api.spotify.com/v1/audio-analysis/760jhRscwGbIIe1m1IIQpU,jessica darrow,0.65,202227.0,0.584,760jhRscwGbIIe1m1IIQpU,1.54e-06,2.0,0.042,-8.286,1.0,68.0,surface pressure,0.307,180.088,4.0,https://api.spotify.com/v1/tracks/760jhRscwGbIIe1m1IIQpU,audio_features,spotify:track:760jhRscwGbIIe1m1IIQpU,0.37
"['MUPP', 'vendetta!']","111,526","339,681,298",0.175,https://api.spotify.com/v1/audio-analysis/5Sk39LuvdwuvL84jD01Dum,mupp,0.706,107045.0,0.91,5Sk39LuvdwuvL84jD01Dum,2e-06,1.0,0.11,-3.527,1.0,68.0,vendetta!,0.146,126.007,4.0,https://api.spotify.com/v1/tracks/5Sk39LuvdwuvL84jD01Dum,audio_features,spotify:track:5Sk39LuvdwuvL84jD01Dum,0.667
"['Måneskin', 'SUPERMODEL']","181,067","338,953,228",0.00159,https://api.spotify.com/v1/audio-analysis/0eJmsdfbAOM1KD0w50EhlD,måneskin,0.634,148064.0,0.877,0eJmsdfbAOM1KD0w50EhlD,0.0,7.0,0.119,-3.413,1.0,66.0,supermodel,0.055,120.965,4.0,https://api.spotify.com/v1/tracks/0eJmsdfbAOM1KD0w50EhlD,audio_features,spotify:track:0eJmsdfbAOM1KD0w50EhlD,0.801
"['Felix Jaehn', 'Call It Love']","310,828","337,934,570",0.0559,https://api.spotify.com/v1/audio-analysis/5YdnOm5990Kfq1Jodws98B,felix jaehn,0.616,154561.0,0.841,5YdnOm5990Kfq1Jodws98B,0.00217,5.0,0.417,-4.779,0.0,75.0,call it love,0.076,110.029,4.0,https://api.spotify.com/v1/tracks/5YdnOm5990Kfq1Jodws98B,audio_features,spotify:track:5YdnOm5990Kfq1Jodws98B,0.714
"['Kaifi Khalil', 'Kahani Suno 2.0']","297,223","335,684,936",0.909,https://api.spotify.com/v1/audio-analysis/4VsP4Dm8gsibRxB5I2hEkw,kaifi khalil,0.577,173638.0,0.379,4VsP4Dm8gsibRxB5I2hEkw,0.000586,11.0,0.0986,-13.235,1.0,71.0,kahani suno 2.0,0.0374,139.585,3.0,https://api.spotify.com/v1/tracks/4VsP4Dm8gsibRxB5I2hEkw,audio_features,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,0.26
"['NLE Choppa', 'Capo']","191,097","332,687,795",0.119,https://api.spotify.com/v1/audio-analysis/20hxZJQBUWzgDdRe2tmTRJ,nle choppa,0.614,192200.0,0.953,20hxZJQBUWzgDdRe2tmTRJ,0.0,2.0,0.331,-4.162,1.0,68.0,capo,0.0688,154.969,4.0,https://api.spotify.com/v1/tracks/20hxZJQBUWzgDdRe2tmTRJ,audio_features,spotify:track:20hxZJQBUWzgDdRe2tmTRJ,0.593
"['NAYEON', 'POP!']","202,479","331,115,051",0.0361,https://api.spotify.com/v1/audio-analysis/3lOMJTQTd6J34faYwASc33,nayeon,0.795,168107.0,0.859,3lOMJTQTd6J34faYwASc33,0.0,2.0,0.0321,-2.994,1.0,71.0,pop!,0.0542,96.986,4.0,https://api.spotify.com/v1/tracks/3lOMJTQTd6J34faYwASc33,audio_features,spotify:track:3lOMJTQTd6J34faYwASc33,0.356
"['Chance Peña', 'In My Room']","444,422","330,814,600",0.521,https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc,chance peña,0.408,177609.0,0.338,7CiDwKE62N6ey3LyG6s7xc,0.000639,4.0,0.0732,-13.626,1.0,76.0,in my room,0.0431,133.943,3.0,https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc,audio_features,spotify:track:7CiDwKE62N6ey3LyG6s7xc,0.1
"['Dave', 'Starlight']","184,155","327,746,498",0.341,https://api.spotify.com/v1/audio-analysis/531KGXtBroSrOX9LVmiIgc,dave,0.954,211935.0,0.367,531KGXtBroSrOX9LVmiIgc,5.48e-06,4.0,0.0979,-9.551,0.0,71.0,starlight,0.288,124.026,4.0,https://api.spotify.com/v1/tracks/531KGXtBroSrOX9LVmiIgc,audio_features,spotify:track:531KGXtBroSrOX9LVmiIgc,0.372
"['Banda MS de Sergio Lizárraga', 'Ojos Cerrados']","336,223","327,446,703",0.336,https://api.spotify.com/v1/audio-analysis/4OVpyR6yhYyVoRj9D7CERz,banda ms de sergio lizárraga,0.513,180750.0,0.345,4OVpyR6yhYyVoRj9D7CERz,0.0,7.0,0.0584,-7.579,1.0,76.0,ojos cerrados,0.0691,79.981,4.0,https://api.spotify.com/v1/tracks/4OVpyR6yhYyVoRj9D7CERz,audio_features,spotify:track:4OVpyR6yhYyVoRj9D7CERz,0.68
"['George Ezra', 'Green Green Grass']","152,176","327,042,746",0.0695,https://api.spotify.com/v1/audio-analysis/4N5s8lPTsjI9EGP7K4SXzB,george ezra,0.685,167614.0,0.738,4N5s8lPTsjI9EGP7K4SXzB,0.0,8.0,0.128,-4.413,1.0,70.0,green green grass,0.0595,112.972,4.0,https://api.spotify.com/v1/tracks/4N5s8lPTsjI9EGP7K4SXzB,audio_features,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,0.8
"['Sachin-Jigar', 'Apna Bana Le']","599,640","325,973,469",0.803,https://api.spotify.com/v1/audio-analysis/1hA697u7e1jX2XM8sWA6Uy,sachin-jigar,0.586,261702.0,0.562,1hA697u7e1jX2XM8sWA6Uy,5.52e-06,9.0,0.063,-7.399,1.0,73.0,apna bana le,0.0267,93.982,4.0,https://api.spotify.com/v1/tracks/1hA697u7e1jX2XM8sWA6Uy,audio_features,spotify:track:1hA697u7e1jX2XM8sWA6Uy,0.436
"['Feid', 'Prohibidox']","225,561","324,802,728",0.0451,https://api.spotify.com/v1/audio-analysis/3PpWCS95gDUDRPko3u1MZ9,feid,0.647,166253.0,0.801,3PpWCS95gDUDRPko3u1MZ9,0.0,1.0,0.0628,-2.946,0.0,72.0,prohibidox,0.249,180.108,4.0,https://api.spotify.com/v1/tracks/3PpWCS95gDUDRPko3u1MZ9,audio_features,spotify:track:3PpWCS95gDUDRPko3u1MZ9,0.517
"['Imagine Dragons', 'Sharks']","281,275","324,696,733",0.00791,https://api.spotify.com/v1/audio-analysis/7sA2SKTo1QbTSSYn5YvJC4,imagine dragons,0.927,190883.0,0.642,7sA2SKTo1QbTSSYn5YvJC4,3.62e-05,10.0,0.279,-4.466,0.0,72.0,sharks,0.0657,123.969,4.0,https://api.spotify.com/v1/tracks/7sA2SKTo1QbTSSYn5YvJC4,audio_features,spotify:track:7sA2SKTo1QbTSSYn5YvJC4,0.901
"['Cults', 'Gilded Lily']","353,050","324,345,495",0.468,https://api.spotify.com/v1/audio-analysis/3Z0qLOS0cqWKPHXkbTXmNF,cults,0.4,212736.0,0.571,3Z0qLOS0cqWKPHXkbTXmNF,3.05e-05,11.0,0.519,-6.534,0.0,76.0,gilded lily,0.0288,61.859,4.0,https://api.spotify.com/v1/tracks/3Z0qLOS0cqWKPHXkbTXmNF,audio_features,spotify:track:3Z0qLOS0cqWKPHXkbTXmNF,0.146
"['Tiago PZK', 'Entre Nosotros (Remix) [con Nicki Nicole]']","138,120","324,241,989",0.401,https://api.spotify.com/v1/audio-analysis/4TGwERXRlyQtBdggYTHo6j,tiago pzk,0.7,260000.0,0.438,4TGwERXRlyQtBdggYTHo6j,0.0,5.0,0.373,-5.784,0.0,69.0,entre nosotros (remix) [con nicki nicole],0.0433,170.106,3.0,https://api.spotify.com/v1/tracks/4TGwERXRlyQtBdggYTHo6j,audio_features,spotify:track:4TGwERXRlyQtBdggYTHo6j,0.605
"['Bizarrap', 'Villano Antillano: Bzrp Music Sessions, Vol. 51']","116,339","324,184,194",0.0584,https://api.spotify.com/v1/audio-analysis/4hceSKjrkDTO0nMKFcb3sj,bizarrap,0.82,187500.0,0.752,4hceSKjrkDTO0nMKFcb3sj,0.00417,1.0,0.628,-7.635,0.0,67.0,"villano antillano: bzrp music sessions, vol. 51",0.0648,127.999,4.0,https://api.spotify.com/v1/tracks/4hceSKjrkDTO0nMKFcb3sj,audio_features,spotify:track:4hceSKjrkDTO0nMKFcb3sj,0.423
"['Stray Kids', 'MANIAC']","198,440","323,888,347",0.154,https://api.spotify.com/v1/audio-analysis/63irPUP3xB74fHdw1Aw9zR,stray kids,0.581,182758.0,0.8,63irPUP3xB74fHdw1Aw9zR,0.0,1.0,0.0697,-2.613,1.0,71.0,maniac,0.411,119.872,5.0,https://api.spotify.com/v1/tracks/63irPUP3xB74fHdw1Aw9zR,audio_features,spotify:track:63irPUP3xB74fHdw1Aw9zR,0.709
"['TWISTED', 'WORTH NOTHING']","124,761","321,273,747",0.15,https://api.spotify.com/v1/audio-analysis/3PjbA0O5olhampPMdaB0V1,twisted,0.604,164629.0,0.601,3PjbA0O5olhampPMdaB0V1,0.000579,2.0,0.168,-7.887,0.0,68.0,worth nothing,0.0628,139.88,4.0,https://api.spotify.com/v1/tracks/3PjbA0O5olhampPMdaB0V1,audio_features,spotify:track:3PjbA0O5olhampPMdaB0V1,0.156
"['Black Eyed Peas', ""DON'T YOU WORRY""]","98,859","320,707,038",0.203,https://api.spotify.com/v1/audio-analysis/0gYXw7aPoybWFfB7btQ0eM,black eyed peas,0.816,196364.0,0.875,0gYXw7aPoybWFfB7btQ0eM,0.0,11.0,0.209,-4.821,1.0,64.0,don't you worry,0.0311,131.958,4.0,https://api.spotify.com/v1/tracks/0gYXw7aPoybWFfB7btQ0eM,audio_features,spotify:track:0gYXw7aPoybWFfB7btQ0eM,0.491
"['Jung Kook', 'Stay Alive (Prod. SUGA of BTS)']","139,957","320,245,678",0.299,https://api.spotify.com/v1/audio-analysis/7CAdT0HdiQNlt1C7xk2hep,jung kook,0.512,210928.0,0.76,7CAdT0HdiQNlt1C7xk2hep,0.0,2.0,0.103,-5.889,0.0,68.0,stay alive (prod. suga of bts),0.0682,130.096,4.0,https://api.spotify.com/v1/tracks/7CAdT0HdiQNlt1C7xk2hep,audio_features,spotify:track:7CAdT0HdiQNlt1C7xk2hep,0.495
"['The Kid LAROI', 'THOUSAND MILES']","131,185","320,170,510",0.0858,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,the kid laroi,0.376,164782.0,0.657,1r8ZCjfrQxoy2wVaBUbpwg,0.0,7.0,0.0884,-4.658,1.0,65.0,thousand miles,0.0768,80.565,4.0,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,audio_features,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,0.203
"['The Weeknd', 'Less Than Zero']","202,961","320,104,814",0.00096,https://api.spotify.com/v1/audio-analysis/2D4dV2KXDTszzJ3p3cFqhA,the weeknd,0.535,211814.0,0.791,2D4dV2KXDTszzJ3p3cFqhA,0.000155,0.0,0.0788,-5.55,1.0,72.0,less than zero,0.0327,142.981,4.0,https://api.spotify.com/v1/tracks/2D4dV2KXDTszzJ3p3cFqhA,audio_features,spotify:track:2D4dV2KXDTszzJ3p3cFqhA,0.5
"['Taylor Swift', 'Question...?']","133,212","317,054,959",0.206,https://api.spotify.com/v1/audio-analysis/0heeNYlwOGuUSe7TgUD27B,taylor swift,0.654,210557.0,0.51,0heeNYlwOGuUSe7TgUD27B,0.0,7.0,0.249,-8.767,1.0,64.0,question...?,0.242,108.874,4.0,https://api.spotify.com/v1/tracks/0heeNYlwOGuUSe7TgUD27B,audio_features,spotify:track:0heeNYlwOGuUSe7TgUD27B,0.105
"['SZA', 'Blind']","220,992","314,769,075",0.911,https://api.spotify.com/v1/audio-analysis/2CSRrnOEELmhpq8iaAi9cd,sza,0.461,150720.0,0.279,2CSRrnOEELmhpq8iaAi9cd,0.0,9.0,0.205,-11.776,0.0,73.0,blind,0.0373,114.225,4.0,https://api.spotify.com/v1/tracks/2CSRrnOEELmhpq8iaAi9cd,audio_features,spotify:track:2CSRrnOEELmhpq8iaAi9cd,0.599
"['Freddie Dredd', 'Limbo']","136,176","314,414,200",0.0292,https://api.spotify.com/v1/audio-analysis/37F7E7BKEw2E4O2L7u0IEp,freddie dredd,0.802,169947.0,0.623,37F7E7BKEw2E4O2L7u0IEp,0.055,11.0,0.113,-5.862,0.0,69.0,limbo,0.459,74.987,4.0,https://api.spotify.com/v1/tracks/37F7E7BKEw2E4O2L7u0IEp,audio_features,spotify:track:37F7E7BKEw2E4O2L7u0IEp,0.457
"['Harry Styles', 'Love Of My Life']","129,513","313,693,938",0.669,https://api.spotify.com/v1/audio-analysis/1mw0RgNXIpYRyyCdBQbLgA,harry styles,0.555,191638.0,0.536,1mw0RgNXIpYRyyCdBQbLgA,0.0,7.0,0.0623,-8.233,1.0,69.0,love of my life,0.0452,118.057,4.0,https://api.spotify.com/v1/tracks/1mw0RgNXIpYRyyCdBQbLgA,audio_features,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,0.203
"['g3ox_em', 'GigaChad Theme']","158,239","313,378,728",0.00166,https://api.spotify.com/v1/audio-analysis/7mLWNwcvwRdEviz6SfYp8A,g3ox_em,0.588,146274.0,0.496,7mLWNwcvwRdEviz6SfYp8A,0.936,9.0,0.186,-5.947,1.0,71.0,gigachad theme,0.0417,128.001,4.0,https://api.spotify.com/v1/tracks/7mLWNwcvwRdEviz6SfYp8A,audio_features,spotify:track:7mLWNwcvwRdEviz6SfYp8A,0.582
"['(G)I-DLE', 'TOMBOY']","165,211","313,321,095",0.00988,https://api.spotify.com/v1/audio-analysis/0IGUXY4JbK18bu9oD4mPIm,(g)i-dle,0.755,174387.0,0.87,0IGUXY4JbK18bu9oD4mPIm,0.0,1.0,0.0917,-2.414,0.0,70.0,tomboy,0.0936,124.032,4.0,https://api.spotify.com/v1/tracks/0IGUXY4JbK18bu9oD4mPIm,audio_features,spotify:track:0IGUXY4JbK18bu9oD4mPIm,0.645
"['Kanye West', 'True Love']","264,214","310,608,399",0.0182,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,kanye west,0.712,148571.0,0.861,06JvOZ39sK8D8SqiqfaxDU,6.09e-06,5.0,0.511,-5.487,0.0,73.0,true love,0.25,84.042,4.0,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,audio_features,spotify:track:06JvOZ39sK8D8SqiqfaxDU,0.388
"['Piso 21', 'Los Cachos']","120,541","309,481,294",0.108,https://api.spotify.com/v1/audio-analysis/3eUR4NZa2hc8ZulyFYdCv8,piso 21,0.774,212304.0,0.73,3eUR4NZa2hc8ZulyFYdCv8,0.0,0.0,0.194,-3.865,1.0,68.0,los cachos,0.134,91.966,4.0,https://api.spotify.com/v1/tracks/3eUR4NZa2hc8ZulyFYdCv8,audio_features,spotify:track:3eUR4NZa2hc8ZulyFYdCv8,0.421
"['ENHYPEN', 'Polaroid Love']","161,694","308,464,685",0.458,https://api.spotify.com/v1/audio-analysis/5elW2CKSoqjYoJ32AGDxf1,enhypen,0.738,184602.0,0.67,5elW2CKSoqjYoJ32AGDxf1,0.0,7.0,0.361,-3.766,0.0,70.0,polaroid love,0.0439,138.055,4.0,https://api.spotify.com/v1/tracks/5elW2CKSoqjYoJ32AGDxf1,audio_features,spotify:track:5elW2CKSoqjYoJ32AGDxf1,0.651
"['Grupo Marca Registrada', 'Si Fuera Fácil']","142,245","308,140,965",0.446,https://api.spotify.com/v1/audio-analysis/7Jph6HJbfURt4Fea19IED3,grupo marca registrada,0.794,170496.0,0.677,7Jph6HJbfURt4Fea19IED3,0.0313,10.0,0.076,-9.969,1.0,69.0,si fuera fácil,0.0713,101.467,3.0,https://api.spotify.com/v1/tracks/7Jph6HJbfURt4Fea19IED3,audio_features,spotify:track:7Jph6HJbfURt4Fea19IED3,0.611
"['Taylor Swift', 'The Great War']","196,506","307,846,057",0.199,https://api.spotify.com/v1/audio-analysis/3UMrglJeju5yWyYIW6o99b,taylor swift,0.57,240356.0,0.747,3UMrglJeju5yWyYIW6o99b,2.32e-05,5.0,0.0854,-8.93,1.0,67.0,the great war,0.0342,96.016,4.0,https://api.spotify.com/v1/tracks/3UMrglJeju5yWyYIW6o99b,audio_features,spotify:track:3UMrglJeju5yWyYIW6o99b,0.574
"['Julión Álvarez y su Norteño Banda', 'Que Te Vaya Bien']","313,846","307,771,287",0.237,https://api.spotify.com/v1/audio-analysis/5Ei8EK2uXNkqqVSe2QYsFp,julión álvarez y su norteño banda,0.667,151387.0,0.467,5Ei8EK2uXNkqqVSe2QYsFp,0.0,7.0,0.271,-5.906,1.0,73.0,que te vaya bien,0.0276,97.99,3.0,https://api.spotify.com/v1/tracks/5Ei8EK2uXNkqqVSe2QYsFp,audio_features,spotify:track:5Ei8EK2uXNkqqVSe2QYsFp,0.406
"['Taylor Swift', 'Labyrinth']","209,615","305,776,646",0.797,https://api.spotify.com/v1/audio-analysis/0A1JLUlkZkp2EFrosoNQi0,taylor swift,0.48,247962.0,0.295,0A1JLUlkZkp2EFrosoNQi0,0.333,0.0,0.12,-15.512,1.0,69.0,labyrinth,0.0384,110.018,4.0,https://api.spotify.com/v1/tracks/0A1JLUlkZkp2EFrosoNQi0,audio_features,spotify:track:0A1JLUlkZkp2EFrosoNQi0,0.132
"['Quevedo', 'SIN SEÑAL']","124,980","305,586,145",0.333,https://api.spotify.com/v1/audio-analysis/3pjvkWO9fqiRRBE1tDLu3S,quevedo,0.822,185085.0,0.851,3pjvkWO9fqiRRBE1tDLu3S,0.00792,11.0,0.105,-3.314,0.0,66.0,sin señal,0.0422,117.992,4.0,https://api.spotify.com/v1/tracks/3pjvkWO9fqiRRBE1tDLu3S,audio_features,spotify:track:3pjvkWO9fqiRRBE1tDLu3S,0.749
"['Adie', 'Mahika']","325,863","304,640,938",0.75,https://api.spotify.com/v1/audio-analysis/2nqlM3gNBMi5Zf9MDzp2Xi,adie,0.637,201951.0,0.455,2nqlM3gNBMi5Zf9MDzp2Xi,0.0,7.0,0.13,-7.404,1.0,72.0,mahika,0.0385,82.094,4.0,https://api.spotify.com/v1/tracks/2nqlM3gNBMi5Zf9MDzp2Xi,audio_features,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,0.608
"['Guilherme & Benuto', 'Haja Colírio']","77,062","304,368,773",0.59,https://api.spotify.com/v1/audio-analysis/1ELsaYdj2NlxLvkx9g24xZ,guilherme & benuto,0.714,173367.0,0.748,1ELsaYdj2NlxLvkx9g24xZ,0.0,11.0,0.626,-4.605,1.0,63.0,haja colírio,0.0679,105.031,4.0,https://api.spotify.com/v1/tracks/1ELsaYdj2NlxLvkx9g24xZ,audio_features,spotify:track:1ELsaYdj2NlxLvkx9g24xZ,0.698
"['Keisya Levronka', 'Tak Ingin Usai']","268,115","302,502,124",0.815,https://api.spotify.com/v1/audio-analysis/0OHr74BS1CEwyZsyY9kml2,keisya levronka,0.49,278500.0,0.398,0OHr74BS1CEwyZsyY9kml2,0.000187,0.0,0.114,-7.712,1.0,68.0,tak ingin usai,0.0266,129.772,3.0,https://api.spotify.com/v1/tracks/0OHr74BS1CEwyZsyY9kml2,audio_features,spotify:track:0OHr74BS1CEwyZsyY9kml2,0.136
"['Taylor Swift', 'Sweet Nothing']","176,604","301,646,283",0.968,https://api.spotify.com/v1/audio-analysis/0wavGRldH0AWyu2zvTz8zb,taylor swift,0.336,188497.0,0.161,0wavGRldH0AWyu2zvTz8zb,0.00011,0.0,0.115,-14.973,1.0,67.0,sweet nothing,0.0456,176.48,4.0,https://api.spotify.com/v1/tracks/0wavGRldH0AWyu2zvTz8zb,audio_features,spotify:track:0wavGRldH0AWyu2zvTz8zb,0.407
"['Bailey Zimmerman', 'Fall In Love']","318,758","299,302,737",0.451,https://api.spotify.com/v1/audio-analysis/0rCFRyEy4WXjRXNpO80Dzs,bailey zimmerman,0.524,232059.0,0.643,0rCFRyEy4WXjRXNpO80Dzs,0.0,9.0,0.221,-6.055,1.0,74.0,fall in love,0.0297,135.962,4.0,https://api.spotify.com/v1/tracks/0rCFRyEy4WXjRXNpO80Dzs,audio_features,spotify:track:0rCFRyEy4WXjRXNpO80Dzs,0.397
"['yuji', 'Old Love']","254,539","298,899,513",0.716,https://api.spotify.com/v1/audio-analysis/3W4U7TEgILGpq0EmquurtH,yuji,0.478,249382.0,0.367,3W4U7TEgILGpq0EmquurtH,0.0,11.0,0.124,-10.513,1.0,73.0,old love,0.0283,141.95,3.0,https://api.spotify.com/v1/tracks/3W4U7TEgILGpq0EmquurtH,audio_features,spotify:track:3W4U7TEgILGpq0EmquurtH,0.359
