Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,Daily Streams
2263,0.18,https://api.spotify.com/v1/audio-analysis/1rBjexQsgqXpsS2BrCxaDX,Blueface,0.906,129264.0,0.382,1rBjexQsgqXpsS2BrCxaDX,0.0,10.0,0.113,-12.89,0.0,60.0,0.269,380827426,104.025,4.0,https://api.spotify.com/v1/tracks/1rBjexQsgqXpsS2BrCxaDX,Thotiana,audio_features,spotify:track:1rBjexQsgqXpsS2BrCxaDX,0.391,2020,"46,553"
2264,0.524,https://api.spotify.com/v1/audio-analysis/2ePtv8MlBO9nuuXABqAfEX,ElyOtto,0.748,80081.0,0.734,2ePtv8MlBO9nuuXABqAfEX,1.15e-05,0.0,0.0975,-6.499,1.0,67.0,0.124,379826273,97.753,4.0,https://api.spotify.com/v1/tracks/2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,audio_features,spotify:track:2ePtv8MlBO9nuuXABqAfEX,0.368,2020,"100,169"
2265,0.0956,https://api.spotify.com/v1/audio-analysis/7HxWZggiHyGWT9ZSmWzcxu,Purple Disco Machine,0.691,195704.0,0.82,7HxWZggiHyGWT9ZSmWzcxu,0.00025,11.0,0.108,-5.077,0.0,52.0,0.0915,376932043,108.074,4.0,https://api.spotify.com/v1/tracks/7HxWZggiHyGWT9ZSmWzcxu,Hypnotized,audio_features,spotify:track:7HxWZggiHyGWT9ZSmWzcxu,0.707,2020,"113,943"
2266,0.0604,https://api.spotify.com/v1/audio-analysis/1IWNylpZ477gIVUDpJL66u,Lady Gaga,0.752,157707.0,0.87,1IWNylpZ477gIVUDpJL66u,1.12e-05,9.0,0.489,-3.812,0.0,61.0,0.0623,376541290,120.006,4.0,https://api.spotify.com/v1/tracks/1IWNylpZ477gIVUDpJL66u,Sour Candy,audio_features,spotify:track:1IWNylpZ477gIVUDpJL66u,0.784,2020,"72,979"
2267,0.389,https://api.spotify.com/v1/audio-analysis/2hwOoMtWPtTSSn6WHV7Vp5,Mac Miller,0.742,209440.0,0.553,2hwOoMtWPtTSSn6WHV7Vp5,0.0,8.0,0.0694,-8.98,1.0,69.0,0.419,375809732,84.931,4.0,https://api.spotify.com/v1/tracks/2hwOoMtWPtTSSn6WHV7Vp5,Blue World,audio_features,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,0.508,2020,"122,929"
2268,0.0165,https://api.spotify.com/v1/audio-analysis/3GtnId3Cm1Xa6joCj08nzW,Justin Quiles,0.807,185840.0,0.656,3GtnId3Cm1Xa6joCj08nzW,0.0,3.0,0.0693,-4.395,0.0,57.0,0.105,375600529,83.943,4.0,https://api.spotify.com/v1/tracks/3GtnId3Cm1Xa6joCj08nzW,Jeans,audio_features,spotify:track:3GtnId3Cm1Xa6joCj08nzW,0.89,2020,"37,181"
2269,0.0219,https://api.spotify.com/v1/audio-analysis/51Of5p3lKZeOg6itfs4og4,twocolors,0.677,190488.0,0.766,51Of5p3lKZeOg6itfs4og4,6.81e-06,6.0,0.129,-6.896,1.0,68.0,0.0568,375558554,123.062,4.0,https://api.spotify.com/v1/tracks/51Of5p3lKZeOg6itfs4og4,Lovefool,audio_features,spotify:track:51Of5p3lKZeOg6itfs4og4,0.198,2020,"101,883"
2270,0.0224,https://api.spotify.com/v1/audio-analysis/5cpJFiNwYyWwFLH0V6B3N8,Ozuna,0.759,214507.0,0.636,5cpJFiNwYyWwFLH0V6B3N8,0.000143,6.0,0.166,-5.585,1.0,65.0,0.0369,374431981,109.976,4.0,https://api.spotify.com/v1/tracks/5cpJFiNwYyWwFLH0V6B3N8,Del Mar,audio_features,spotify:track:5cpJFiNwYyWwFLH0V6B3N8,0.536,2020,"62,680"
2271,0.269,https://api.spotify.com/v1/audio-analysis/6Tguhaf2uAe6OjRLsR2Tql,Lil Durk,0.846,169532.0,0.48,6Tguhaf2uAe6OjRLsR2Tql,0.0,8.0,0.0989,-8.618,0.0,68.0,0.359,372923809,143.029,4.0,https://api.spotify.com/v1/tracks/6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat,audio_features,spotify:track:6Tguhaf2uAe6OjRLsR2Tql,0.419,2020,"101,772"
2272,0.019,https://api.spotify.com/v1/audio-analysis/4aOOExMBUyxKnEYb39SrTg,XXXTENTACION,0.509,78681.0,0.542,4aOOExMBUyxKnEYb39SrTg,0.00639,3.0,0.23,-8.027,0.0,75.0,0.442,372289065,97.767,4.0,https://api.spotify.com/v1/tracks/4aOOExMBUyxKnEYb39SrTg,Riot,audio_features,spotify:track:4aOOExMBUyxKnEYb39SrTg,0.151,2020,"290,964"
2273,0.033,https://api.spotify.com/v1/audio-analysis/1nYeVF5vIBxMxfPoL0SIWg,Dua Lipa,0.627,208505.0,0.69,1nYeVF5vIBxMxfPoL0SIWg,0.0,10.0,0.0742,-5.396,0.0,64.0,0.139,370884151,122.053,4.0,https://api.spotify.com/v1/tracks/1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,audio_features,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,0.627,2020,"81,135"
2274,0.452,https://api.spotify.com/v1/audio-analysis/3K07bGe8iljQ3mOKArHLDo,Chris Stapleton,0.638,240413.0,0.538,3K07bGe8iljQ3mOKArHLDo,0.000415,10.0,0.0695,-8.445,1.0,74.0,0.0315,370838423,89.124,4.0,https://api.spotify.com/v1/tracks/3K07bGe8iljQ3mOKArHLDo,Starting Over,audio_features,spotify:track:3K07bGe8iljQ3mOKArHLDo,0.318,2020,"261,647"
2275,0.0746,https://api.spotify.com/v1/audio-analysis/3DWjFSDEQ9IWz1mj449fB7,Pop Smoke,0.799,108160.0,0.649,3DWjFSDEQ9IWz1mj449fB7,1.33e-05,9.0,0.517,-6.546,1.0,66.0,0.306,369963076,142.004,4.0,https://api.spotify.com/v1/tracks/3DWjFSDEQ9IWz1mj449fB7,Get Back,audio_features,spotify:track:3DWjFSDEQ9IWz1mj449fB7,0.566,2020,"89,188"
2276,0.298,https://api.spotify.com/v1/audio-analysis/6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,0.704,141340.0,0.756,6i1g5ZRmJZAkDwBaUZ3f2i,3.75e-06,0.0,0.0852,-4.948,1.0,66.0,0.448,369435677,121.737,3.0,https://api.spotify.com/v1/tracks/6i1g5ZRmJZAkDwBaUZ3f2i,Caile,audio_features,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,0.461,2020,"85,172"
2277,0.0311,https://api.spotify.com/v1/audio-analysis/1cMMVJ4FDqhCci9efd1BU6,Migos,0.852,195681.0,0.747,1cMMVJ4FDqhCci9efd1BU6,0.0,11.0,0.0789,-3.666,0.0,71.0,0.169,367560014,148.005,4.0,https://api.spotify.com/v1/tracks/1cMMVJ4FDqhCci9efd1BU6,Need It,audio_features,spotify:track:1cMMVJ4FDqhCci9efd1BU6,0.898,2020,"237,202"
2278,0.796,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,0.729,103265.0,0.396,0snQrp1VaY5Pj1YIHRJpRJ,0.0,0.0,0.104,-8.98,1.0,70.0,0.0359,366968519,97.281,4.0,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,audio_features,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,0.886,2020,"189,993"
2279,0.0559,https://api.spotify.com/v1/audio-analysis/5Xhqh4lwJPtMUTsdBztN1a,Shakira,0.775,190570.0,0.696,5Xhqh4lwJPtMUTsdBztN1a,0.00184,1.0,0.157,-5.184,0.0,65.0,0.0681,365466201,92.007,4.0,https://api.spotify.com/v1/tracks/5Xhqh4lwJPtMUTsdBztN1a,Me Gusta,audio_features,spotify:track:5Xhqh4lwJPtMUTsdBztN1a,0.775,2020,"65,402"
2280,0.791,https://api.spotify.com/v1/audio-analysis/1ZPVEo8RfmrEz8YAD5n6rW,Juicy Luicy,0.588,234204.0,0.311,1ZPVEo8RfmrEz8YAD5n6rW,0.0,8.0,0.352,-8.143,1.0,79.0,0.025,364990101,86.022,4.0,https://api.spotify.com/v1/tracks/1ZPVEo8RfmrEz8YAD5n6rW,Lantas,audio_features,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW,0.545,2020,"689,127"
2281,0.199,https://api.spotify.com/v1/audio-analysis/2WxUIiq06XXPYWl9YcRJnD,Lil Tecca,0.895,98413.0,0.439,2WxUIiq06XXPYWl9YcRJnD,0.0,5.0,0.0683,-12.142,0.0,74.0,0.319,363227353,109.988,4.0,https://api.spotify.com/v1/tracks/2WxUIiq06XXPYWl9YcRJnD,Our Time,audio_features,spotify:track:2WxUIiq06XXPYWl9YcRJnD,0.633,2020,"247,739"
2282,0.00473,https://api.spotify.com/v1/audio-analysis/56Ta1O7Jxxpjnc6cWdDKUo,Reik,0.578,211652.0,0.634,56Ta1O7Jxxpjnc6cWdDKUo,0.0,8.0,0.132,-5.979,0.0,67.0,0.333,360424577,183.89,4.0,https://api.spotify.com/v1/tracks/56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,audio_features,spotify:track:56Ta1O7Jxxpjnc6cWdDKUo,0.216,2020,"74,967"
2283,0.0229,https://api.spotify.com/v1/audio-analysis/0JKGe340YJwfDrpXqPQ8sw,Agust D,0.65,225668.0,0.827,0JKGe340YJwfDrpXqPQ8sw,0.0,8.0,0.121,-4.014,1.0,74.0,0.0599,360276388,144.995,4.0,https://api.spotify.com/v1/tracks/0JKGe340YJwfDrpXqPQ8sw,Daechwita,audio_features,spotify:track:0JKGe340YJwfDrpXqPQ8sw,0.223,2020,"219,150"
2284,0.369,https://api.spotify.com/v1/audio-analysis/27u7t9d7ZQoyjsCROHuZJ3,Clean Bandit,0.779,178374.0,0.705,27u7t9d7ZQoyjsCROHuZJ3,7.91e-06,0.0,0.124,-3.895,1.0,63.0,0.0344,358936739,101.022,4.0,https://api.spotify.com/v1/tracks/27u7t9d7ZQoyjsCROHuZJ3,Tick Tock,audio_features,spotify:track:27u7t9d7ZQoyjsCROHuZJ3,0.946,2020,"43,973"
2285,0.00534,https://api.spotify.com/v1/audio-analysis/1BpKJw4RZxaFB88NE5uxXf,Playboi Carti,0.684,135122.0,0.693,1BpKJw4RZxaFB88NE5uxXf,0.0,4.0,0.506,-6.651,0.0,77.0,0.0339,358748776,134.988,4.0,https://api.spotify.com/v1/tracks/1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,audio_features,spotify:track:1BpKJw4RZxaFB88NE5uxXf,0.108,2020,"358,670"
2286,0.81,https://api.spotify.com/v1/audio-analysis/0j8ppsOOawdPCJnSTcXgOy,$NOT,0.847,120000.0,0.448,0j8ppsOOawdPCJnSTcXgOy,1.35e-05,0.0,0.325,-10.14,1.0,65.0,0.416,358137789,79.975,4.0,https://api.spotify.com/v1/tracks/0j8ppsOOawdPCJnSTcXgOy,GOSHA,audio_features,spotify:track:0j8ppsOOawdPCJnSTcXgOy,0.488,2020,"70,098"
2287,0.143,https://api.spotify.com/v1/audio-analysis/5IUtvfNvOyVYZUa6AJFrnP,Ty Dolla $ign,0.782,143375.0,0.51,5IUtvfNvOyVYZUa6AJFrnP,0.0,4.0,0.115,-5.724,0.0,62.0,0.0419,355799057,99.993,4.0,https://api.spotify.com/v1/tracks/5IUtvfNvOyVYZUa6AJFrnP,Spicy,audio_features,spotify:track:5IUtvfNvOyVYZUa6AJFrnP,0.118,2020,"45,255"
2288,0.013,https://api.spotify.com/v1/audio-analysis/6zEgnpM0qYmHLDnh8WPejL,J Balvin,0.641,157733.0,0.857,6zEgnpM0qYmHLDnh8WPejL,0.00534,1.0,0.0695,-5.725,0.0,62.0,0.301,354389609,122.728,5.0,https://api.spotify.com/v1/tracks/6zEgnpM0qYmHLDnh8WPejL,Amarillo,audio_features,spotify:track:6zEgnpM0qYmHLDnh8WPejL,0.961,2020,"42,140"
2289,0.103,https://api.spotify.com/v1/audio-analysis/73xjJ1TIE6WP3HNKczQE4F,DDG,0.925,170233.0,0.322,73xjJ1TIE6WP3HNKczQE4F,0.0,11.0,0.137,-9.8,0.0,64.0,0.112,351333232,129.957,4.0,https://api.spotify.com/v1/tracks/73xjJ1TIE6WP3HNKczQE4F,Moonwalking in Calabasas,audio_features,spotify:track:73xjJ1TIE6WP3HNKczQE4F,0.712,2020,"76,760"
2290,0.424,https://api.spotify.com/v1/audio-analysis/0PlzctO0nv2sSIFmqDSE6h,salem ilese,0.738,136839.0,0.621,0PlzctO0nv2sSIFmqDSE6h,7.39e-06,0.0,0.692,-7.313,1.0,66.0,0.0486,350921833,113.968,4.0,https://api.spotify.com/v1/tracks/0PlzctO0nv2sSIFmqDSE6h,Mad at Disney,audio_features,spotify:track:0PlzctO0nv2sSIFmqDSE6h,0.715,2020,"106,768"
2291,0.0901,https://api.spotify.com/v1/audio-analysis/6WHZvtFnceMMv08gUCHR0y,PARTYNEXTDOOR,0.431,183219.0,0.7,6WHZvtFnceMMv08gUCHR0y,0.0,6.0,0.216,-5.35,1.0,62.0,0.265,350650329,157.871,4.0,https://api.spotify.com/v1/tracks/6WHZvtFnceMMv08gUCHR0y,BELIEVE IT,audio_features,spotify:track:6WHZvtFnceMMv08gUCHR0y,0.73,2020,"46,857"
2292,0.878,https://api.spotify.com/v1/audio-analysis/0PurA4JVJ8YQgSVopY8fn6,Taylor Swift,0.316,245440.0,0.361,0PurA4JVJ8YQgSVopY8fn6,2.67e-05,9.0,0.0797,-10.381,1.0,71.0,0.0488,350230286,74.952,5.0,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,tolerate it,audio_features,spotify:track:0PurA4JVJ8YQgSVopY8fn6,0.221,2020,"234,440"
2293,0.0406,https://api.spotify.com/v1/audio-analysis/4G3PTss3mU33Tau7t4KbwE,Rauw Alejandro,0.721,222680.0,0.637,4G3PTss3mU33Tau7t4KbwE,0.0,9.0,0.0525,-5.134,1.0,70.0,0.286,349031082,193.922,4.0,https://api.spotify.com/v1/tracks/4G3PTss3mU33Tau7t4KbwE,Tattoo,audio_features,spotify:track:4G3PTss3mU33Tau7t4KbwE,0.691,2020,"212,615"
2293,0.0406,https://api.spotify.com/v1/audio-analysis/4G3PTss3mU33Tau7t4KbwE,Rauw Alejandro,0.721,222680.0,0.637,4G3PTss3mU33Tau7t4KbwE,0.0,9.0,0.0525,-5.134,1.0,70.0,0.286,349031082,193.922,4.0,https://api.spotify.com/v1/tracks/4G3PTss3mU33Tau7t4KbwE,Tattoo,audio_features,spotify:track:4G3PTss3mU33Tau7t4KbwE,0.691,2020,"40,201"
2294,0.415,https://api.spotify.com/v1/audio-analysis/4VgYtXCVJ7IbWAZ5ryfvEQ,Nicky Jam,0.594,194892.0,0.808,4VgYtXCVJ7IbWAZ5ryfvEQ,1.39e-05,7.0,0.565,-2.409,1.0,60.0,0.0489,347450097,188.09,4.0,https://api.spotify.com/v1/tracks/4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,audio_features,spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ,0.919,2020,"30,702"
2295,0.671,https://api.spotify.com/v1/audio-analysis/6Pgmqg15yVexuOgtzuxwoX,347aidan,0.98,180139.0,0.413,6Pgmqg15yVexuOgtzuxwoX,7.95e-05,8.0,0.17,-11.052,0.0,64.0,0.101,345956404,119.993,4.0,https://api.spotify.com/v1/tracks/6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,audio_features,spotify:track:6Pgmqg15yVexuOgtzuxwoX,0.764,2020,"68,583"
2296,0.172,https://api.spotify.com/v1/audio-analysis/1ME3PNQYZbMGN73NN2Vhlh,Robin Schulz,0.57,208222.0,0.672,1ME3PNQYZbMGN73NN2Vhlh,1.04e-06,8.0,0.0768,-5.888,0.0,61.0,0.0716,345541869,120.018,4.0,https://api.spotify.com/v1/tracks/1ME3PNQYZbMGN73NN2Vhlh,In Your Eyes,audio_features,spotify:track:1ME3PNQYZbMGN73NN2Vhlh,0.461,2020,"54,776"
2297,0.0166,https://api.spotify.com/v1/audio-analysis/0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,0.914,171067.0,0.732,0A1hoCfMLkiAgvhWkkucJa,0.0,8.0,0.107,-6.1,0.0,67.0,0.241,344644014,94.066,4.0,https://api.spotify.com/v1/tracks/0A1hoCfMLkiAgvhWkkucJa,Body,audio_features,spotify:track:0A1hoCfMLkiAgvhWkkucJa,0.469,2020,"98,121"
2298,0.439,https://api.spotify.com/v1/audio-analysis/21CkzgKCBCq5V4XKjiGSIj,Juice WRLD,0.745,168685.0,0.5,21CkzgKCBCq5V4XKjiGSIj,0.0,8.0,0.0943,-6.184,1.0,71.0,0.135,343373250,76.968,4.0,https://api.spotify.com/v1/tracks/21CkzgKCBCq5V4XKjiGSIj,Stay High,audio_features,spotify:track:21CkzgKCBCq5V4XKjiGSIj,0.433,2020,"186,167"
2299,0.117,https://api.spotify.com/v1/audio-analysis/7sOfmPd18RWp3FoCzpa7Kw,Bad Bunny,0.71,159282.0,0.81,7sOfmPd18RWp3FoCzpa7Kw,0.000132,2.0,0.154,-5.507,1.0,69.0,0.0854,342881308,92.041,4.0,https://api.spotify.com/v1/tracks/7sOfmPd18RWp3FoCzpa7Kw,Soliá,audio_features,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,0.184,2020,"119,701"
2300,0.757,https://api.spotify.com/v1/audio-analysis/7D93pJcwymzaZx8WgBo2zG,Rauw Alejandro,0.699,261603.0,0.612,7D93pJcwymzaZx8WgBo2zG,0.0,11.0,0.161,-4.355,1.0,70.0,0.0667,342783125,100.005,4.0,https://api.spotify.com/v1/tracks/7D93pJcwymzaZx8WgBo2zG,Algo Mágico,audio_features,spotify:track:7D93pJcwymzaZx8WgBo2zG,0.591,2020,"241,045"
2301,0.0881,https://api.spotify.com/v1/audio-analysis/63mdJr3NMY3wReOkNE6c6W,Selena Gomez,0.695,194900.0,0.62,63mdJr3NMY3wReOkNE6c6W,5.43e-05,8.0,0.111,-8.082,0.0,73.0,0.0521,342300739,150.032,4.0,https://api.spotify.com/v1/tracks/63mdJr3NMY3wReOkNE6c6W,People You Know,audio_features,spotify:track:63mdJr3NMY3wReOkNE6c6W,0.619,2020,"273,687"
2302,0.335,https://api.spotify.com/v1/audio-analysis/6WYB1odDfMPVMyp1QxFInT,Eslabon Armado,0.681,226821.0,0.664,6WYB1odDfMPVMyp1QxFInT,0.0,6.0,0.0418,-8.019,0.0,69.0,0.0353,341490338,102.166,3.0,https://api.spotify.com/v1/tracks/6WYB1odDfMPVMyp1QxFInT,Con Tus Besos,audio_features,spotify:track:6WYB1odDfMPVMyp1QxFInT,0.861,2020,"141,632"
2303,0.00021,https://api.spotify.com/v1/audio-analysis/6mADjHs6FXdroPzEGW6KVJ,mgk,0.533,205159.0,0.858,6mADjHs6FXdroPzEGW6KVJ,0.0,2.0,0.148,-4.212,1.0,65.0,0.0766,339212252,160.057,4.0,https://api.spotify.com/v1/tracks/6mADjHs6FXdroPzEGW6KVJ,bloody valentine,audio_features,spotify:track:6mADjHs6FXdroPzEGW6KVJ,0.506,2020,"100,849"
2304,0.305,https://api.spotify.com/v1/audio-analysis/1zd35Y44Blc1CwwVbW3Qnk,YOASOBI,0.725,248027.0,0.853,1zd35Y44Blc1CwwVbW3Qnk,0.0,10.0,0.115,-3.193,1.0,68.0,0.0516,338776075,134.991,4.0,https://api.spotify.com/v1/tracks/1zd35Y44Blc1CwwVbW3Qnk,群青,audio_features,spotify:track:1zd35Y44Blc1CwwVbW3Qnk,0.707,2020,"152,960"
2305,0.9,https://api.spotify.com/v1/audio-analysis/6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,0.596,208907.0,0.488,6KJqZcs9XDgVck7Lg9QOTC,2.7e-05,4.0,0.091,-10.769,1.0,68.0,0.0274,338704082,94.922,4.0,https://api.spotify.com/v1/tracks/6KJqZcs9XDgVck7Lg9QOTC,seven,audio_features,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,0.415,2020,"163,709"
2306,0.627,https://api.spotify.com/v1/audio-analysis/5UY8jf31X2hJkiAualFTyh,Madison Beer,0.375,223270.0,0.461,5UY8jf31X2hJkiAualFTyh,0.0,9.0,0.386,-6.202,1.0,60.0,0.0279,336606497,75.217,4.0,https://api.spotify.com/v1/tracks/5UY8jf31X2hJkiAualFTyh,Selfish,audio_features,spotify:track:5UY8jf31X2hJkiAualFTyh,0.233,2020,"59,853"
2307,0.0624,https://api.spotify.com/v1/audio-analysis/0PtJbtW50jcvvswNPn3QGd,For Revenge,0.439,250000.0,0.652,0PtJbtW50jcvvswNPn3QGd,0.372,2.0,0.126,-5.403,1.0,78.0,0.0293,335462133,130.029,4.0,https://api.spotify.com/v1/tracks/0PtJbtW50jcvvswNPn3QGd,Serana,audio_features,spotify:track:0PtJbtW50jcvvswNPn3QGd,0.247,2020,"1,112,270"
2308,0.0236,https://api.spotify.com/v1/audio-analysis/3kW4z2pIj5VY5fLjBrMRL5,Lil Uzi Vert,0.775,234627.0,0.72,3kW4z2pIj5VY5fLjBrMRL5,0.0,11.0,0.114,-5.353,0.0,63.0,0.193,335425050,155.086,4.0,https://api.spotify.com/v1/tracks/3kW4z2pIj5VY5fLjBrMRL5,P2,audio_features,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,0.49,2020,"43,613"
2309,0.337,https://api.spotify.com/v1/audio-analysis/5wWAwzGp2OaaoIkwcz6wZs,Juice WRLD,0.63,202193.0,0.446,5wWAwzGp2OaaoIkwcz6wZs,0.0,1.0,0.166,-8.9,1.0,66.0,0.0351,332452539,143.078,4.0,https://api.spotify.com/v1/tracks/5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess,audio_features,spotify:track:5wWAwzGp2OaaoIkwcz6wZs,0.177,2020,"86,207"
2310,0.0808,https://api.spotify.com/v1/audio-analysis/7IMwEtpAiJanqF6vQteZN2,NAV,0.894,161320.0,0.618,7IMwEtpAiJanqF6vQteZN2,0.0,7.0,0.558,-4.356,0.0,63.0,0.129,331156473,119.1,4.0,https://api.spotify.com/v1/tracks/7IMwEtpAiJanqF6vQteZN2,Turks,audio_features,spotify:track:7IMwEtpAiJanqF6vQteZN2,0.379,2020,"75,613"
2311,0.201,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,Drake,0.864,192932.0,0.477,5H4mXWKcicuLKDn4Jy0sK7,0.0,10.0,0.182,-5.786,1.0,71.0,0.224,330904402,86.46,4.0,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,Time Flies,audio_features,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,0.5,2020,"160,857"
2312,0.558,https://api.spotify.com/v1/audio-analysis/0pSqYDTjY1Xt86usTQslAx,Lauv,0.632,180413.0,0.337,0pSqYDTjY1Xt86usTQslAx,0.0,11.0,0.104,-8.0,0.0,66.0,0.033,330784062,141.701,3.0,https://api.spotify.com/v1/tracks/0pSqYDTjY1Xt86usTQslAx,Who,audio_features,spotify:track:0pSqYDTjY1Xt86usTQslAx,0.0982,2020,"83,714"
2313,0.163,https://api.spotify.com/v1/audio-analysis/6Kj17Afjo1OKJYpf5VzCeo,Drake,0.825,149078.0,0.373,6Kj17Afjo1OKJYpf5VzCeo,0.0,5.0,0.368,-5.532,0.0,73.0,0.108,330278516,77.271,4.0,https://api.spotify.com/v1/tracks/6Kj17Afjo1OKJYpf5VzCeo,Pain 1993,audio_features,spotify:track:6Kj17Afjo1OKJYpf5VzCeo,0.12,2020,"213,872"
2314,0.395,https://api.spotify.com/v1/audio-analysis/47ohYW8e7dxCYn9qbUMBCI,Darlene Love,0.325,166453.0,0.759,47ohYW8e7dxCYn9qbUMBCI,0.000362,8.0,0.0773,-7.146,1.0,68.0,0.053,329070218,126.627,4.0,https://api.spotify.com/v1/tracks/47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),audio_features,spotify:track:47ohYW8e7dxCYn9qbUMBCI,0.36,2020,"472,841"
2315,0.819,https://api.spotify.com/v1/audio-analysis/4j3iq13kHs5PB94jdTp3Y3,Maluma,0.561,193700.0,0.39,4j3iq13kHs5PB94jdTp3Y3,0.0,9.0,0.126,-4.959,1.0,60.0,0.0568,328121190,163.919,4.0,https://api.spotify.com/v1/tracks/4j3iq13kHs5PB94jdTp3Y3,ADMV,audio_features,spotify:track:4j3iq13kHs5PB94jdTp3Y3,0.705,2020,"74,342"
2316,0.0421,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,Future,0.752,213520.0,0.658,0k7wmahjkn389wAZdz19Cv,0.0,0.0,0.0927,-6.297,1.0,70.0,0.342,327045895,151.951,4.0,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,audio_features,spotify:track:0k7wmahjkn389wAZdz19Cv,0.387,2020,"149,220"
2317,0.185,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,Maluma,0.783,199112.0,0.727,1yoMvmasuxZfqHEipJhRbp,2.46e-05,6.0,0.0626,-3.454,0.0,79.0,0.389,325334843,180.067,4.0,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,Hawái,audio_features,spotify:track:1yoMvmasuxZfqHEipJhRbp,0.558,2020,"598,795"
2317,0.185,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,Maluma,0.783,199112.0,0.727,1yoMvmasuxZfqHEipJhRbp,2.46e-05,6.0,0.0626,-3.454,0.0,79.0,0.389,325334843,180.067,4.0,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,Hawái,audio_features,spotify:track:1yoMvmasuxZfqHEipJhRbp,0.558,2020,"32,843"
2318,0.00599,https://api.spotify.com/v1/audio-analysis/4CzhtKifG867Lu5DNQVBSA,Playboi Carti,0.642,124094.0,0.69,4CzhtKifG867Lu5DNQVBSA,1.3e-06,11.0,0.322,-5.101,1.0,73.0,0.261,325229190,164.075,4.0,https://api.spotify.com/v1/tracks/4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,audio_features,spotify:track:4CzhtKifG867Lu5DNQVBSA,0.641,2020,"194,575"
2319,0.000417,https://api.spotify.com/v1/audio-analysis/1VSuFS7PahCN3SWbOcQ98m,mgk,0.654,171621.0,0.875,1VSuFS7PahCN3SWbOcQ98m,0.0086,1.0,0.194,-4.845,1.0,67.0,0.0744,324877681,99.975,4.0,https://api.spotify.com/v1/tracks/1VSuFS7PahCN3SWbOcQ98m,forget me too,audio_features,spotify:track:1VSuFS7PahCN3SWbOcQ98m,0.522,2020,"110,018"
2320,0.114,https://api.spotify.com/v1/audio-analysis/7eOkHIcaoUhngxxypM5Ajr,Selena Gomez,0.753,162596.0,0.564,7eOkHIcaoUhngxxypM5Ajr,0.0275,10.0,0.359,-7.908,0.0,58.0,0.251,324486211,77.341,5.0,https://api.spotify.com/v1/tracks/7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,audio_features,spotify:track:7eOkHIcaoUhngxxypM5Ajr,0.55,2020,"31,772"
2321,0.231,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,21 Savage,0.647,193839.0,0.667,4Q34FP1AT7GEl9oLgNtiWj,0.0,5.0,0.133,-5.563,1.0,65.0,0.304,324168673,172.08,4.0,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now,audio_features,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,0.704,2020,"65,601"
