Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,popularity,Daily Streams
1187,0.137,https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg,Logic,0.695,245387.0,0.758,7M2tXmeS15NAzEn7ABFeBg,0.0,10.0,0.167,-5.667,0.0,0.398,543123429,140.056,4.0,https://api.spotify.com/v1/tracks/7M2tXmeS15NAzEn7ABFeBg,Homicide,audio_features,spotify:track:7M2tXmeS15NAzEn7ABFeBg,0.769,2019,66.0,"82,971"
1188,0.35,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,Billie Eilish,0.939,179889.0,0.305,3Tc57t9l2O8FwQZtQOvPXK,0.000169,8.0,0.105,-10.952,0.0,0.354,540481912,100.029,4.0,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,audio_features,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,0.563,2019,73.0,"199,746"
1189,0.979,https://api.spotify.com/v1/audio-analysis/3zksbXteOCeSusJ5Xltr3t,Clairo,0.509,175961.0,0.0167,3zksbXteOCeSusJ5Xltr3t,2.72e-05,9.0,0.387,-24.639,1.0,0.115,538342121,207.97,3.0,https://api.spotify.com/v1/tracks/3zksbXteOCeSusJ5Xltr3t,Bubble Gum,audio_features,spotify:track:3zksbXteOCeSusJ5Xltr3t,0.229,2019,75.0,"320,973"
1190,0.348,https://api.spotify.com/v1/audio-analysis/3p6eieHX6oEOzJStPtEsLu,Calibre 50,0.764,255640.0,0.585,3p6eieHX6oEOzJStPtEsLu,0.00294,2.0,0.369,-7.796,1.0,0.0305,535515948,90.013,4.0,https://api.spotify.com/v1/tracks/3p6eieHX6oEOzJStPtEsLu,Si Te Pudiera Mentir,audio_features,spotify:track:3p6eieHX6oEOzJStPtEsLu,0.89,2019,73.0,"288,895"
1191,0.128,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,"Tyler, The Creator",0.216,265480.0,0.497,5TxRUOsGeWeRl3xOML59Ai,2.39e-06,10.0,0.111,-8.025,1.0,0.0371,535479914,187.308,3.0,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,audio_features,spotify:track:5TxRUOsGeWeRl3xOML59Ai,0.313,2019,80.0,"527,589"
1192,0.239,https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s,Doja Cat,0.879,163173.0,0.498,4EivmOT13NMpNSfTKn9p4s,0.0,4.0,0.0967,-6.027,0.0,0.18,533093362,106.044,4.0,https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s,Like That,audio_features,spotify:track:4EivmOT13NMpNSfTKn9p4s,0.405,2019,69.0,"121,352"
1193,0.107,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,0.795,183000.0,0.496,0DiDStADDVh3SvAsoJAFMk,0.0,0.0,0.0645,-5.883,1.0,0.0721,526695890,94.01,4.0,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,Only Human,audio_features,spotify:track:0DiDStADDVh3SvAsoJAFMk,0.873,2019,68.0,"93,420"
1194,0.0245,https://api.spotify.com/v1/audio-analysis/5OFlp1fOrfiSXOjw4wuSgy,NLE Choppa,0.893,176632.0,0.514,5OFlp1fOrfiSXOjw4wuSgy,0.0,2.0,0.142,-4.776,1.0,0.424,523781827,120.077,4.0,https://api.spotify.com/v1/tracks/5OFlp1fOrfiSXOjw4wuSgy,Shotta Flow,audio_features,spotify:track:5OFlp1fOrfiSXOjw4wuSgy,0.555,2019,70.0,"153,904"
1194,0.0245,https://api.spotify.com/v1/audio-analysis/5OFlp1fOrfiSXOjw4wuSgy,NLE Choppa,0.893,176632.0,0.514,5OFlp1fOrfiSXOjw4wuSgy,0.0,2.0,0.142,-4.776,1.0,0.424,523781827,120.077,4.0,https://api.spotify.com/v1/tracks/5OFlp1fOrfiSXOjw4wuSgy,Shotta Flow,audio_features,spotify:track:5OFlp1fOrfiSXOjw4wuSgy,0.555,2019,70.0,"67,425"
1195,0.0464,https://api.spotify.com/v1/audio-analysis/4yVO0wOhXsZC1RuPgHP524,Reik,0.678,227480.0,0.806,4yVO0wOhXsZC1RuPgHP524,0.0,1.0,0.0673,-3.334,1.0,0.0648,523566370,183.984,4.0,https://api.spotify.com/v1/tracks/4yVO0wOhXsZC1RuPgHP524,Amigos Con Derechos,audio_features,spotify:track:4yVO0wOhXsZC1RuPgHP524,0.614,2019,69.0,"118,491"
1196,0.449,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,BROCKHAMPTON,0.453,204533.0,0.538,6U0FIYXCQ3TGrk4tFpLrEA,0.0,1.0,0.19,-8.212,1.0,0.0638,523268321,122.973,4.0,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,audio_features,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,0.516,2019,67.0,"93,332"
1197,0.677,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,Old Dominion,0.706,186240.0,0.358,7cA3PnUQDlUyBBwpRozQeo,0.0,6.0,0.107,-8.331,1.0,0.0347,515170143,75.991,4.0,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,One Man Band,audio_features,spotify:track:7cA3PnUQDlUyBBwpRozQeo,0.478,2019,77.0,"403,126"
1198,0.0257,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg,mgk,0.628,169397.0,0.744,2gTdDMpNxIRFSiu7HutMCg,0.0,7.0,0.313,-4.718,1.0,0.0379,508359769,119.921,4.0,https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY,audio_features,spotify:track:2gTdDMpNxIRFSiu7HutMCg,0.277,2019,68.0,"132,611"
1199,0.0388,https://api.spotify.com/v1/audio-analysis/29ZXwWOOLz9t5fa3eT3i7T,YNW Melly,0.932,176640.0,0.547,29ZXwWOOLz9t5fa3eT3i7T,0.0,0.0,0.0924,-7.787,0.0,0.333,507688612,94.998,4.0,https://api.spotify.com/v1/tracks/29ZXwWOOLz9t5fa3eT3i7T,223's,audio_features,spotify:track:29ZXwWOOLz9t5fa3eT3i7T,0.695,2019,71.0,"272,889"
1200,0.707,https://api.spotify.com/v1/audio-analysis/4EWBhKf1fOFnyMtUzACXEc,Rex Orange County,0.379,267520.0,0.219,4EWBhKf1fOFnyMtUzACXEc,0.000691,5.0,0.118,-11.196,1.0,0.0307,506135826,79.786,4.0,https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,audio_features,spotify:track:4EWBhKf1fOFnyMtUzACXEc,0.188,2019,73.0,"247,932"
1201,5.54e-05,https://api.spotify.com/v1/audio-analysis/2bPGTMB5sFfFYQ2YvSmup0,Rammstein,0.521,322340.0,0.895,2bPGTMB5sFfFYQ2YvSmup0,0.349,7.0,0.0985,-5.242,1.0,0.0442,504688524,120.117,4.0,https://api.spotify.com/v1/tracks/2bPGTMB5sFfFYQ2YvSmup0,Deutschland,audio_features,spotify:track:2bPGTMB5sFfFYQ2YvSmup0,0.237,2019,73.0,"205,207"
1202,0.0122,https://api.spotify.com/v1/audio-analysis/2qQpFbqqkLOGySgNK8wBXt,TWICE,0.697,213880.0,0.874,2qQpFbqqkLOGySgNK8wBXt,0.0,5.0,0.627,-2.15,0.0,0.0449,503354783,132.018,4.0,https://api.spotify.com/v1/tracks/2qQpFbqqkLOGySgNK8wBXt,FANCY,audio_features,spotify:track:2qQpFbqqkLOGySgNK8wBXt,0.775,2019,69.0,"176,387"
1203,0.0169,https://api.spotify.com/v1/audio-analysis/073ILU1C3APNRGF66VhtyA,Camila Cabello,0.74,207039.0,0.498,073ILU1C3APNRGF66VhtyA,0.00282,11.0,0.319,-6.684,0.0,0.0456,498817398,98.016,4.0,https://api.spotify.com/v1/tracks/073ILU1C3APNRGF66VhtyA,Liar,audio_features,spotify:track:073ILU1C3APNRGF66VhtyA,0.652,2019,60.0,"51,320"
1204,0.432,https://api.spotify.com/v1/audio-analysis/7ipqVwkp2MhZv0Ojzqy1NV,NIKI,0.752,171356.0,0.494,7ipqVwkp2MhZv0Ojzqy1NV,0.0,0.0,0.0869,-8.18,1.0,0.056,498602256,117.901,4.0,https://api.spotify.com/v1/tracks/7ipqVwkp2MhZv0Ojzqy1NV,lowkey,audio_features,spotify:track:7ipqVwkp2MhZv0Ojzqy1NV,0.226,2019,74.0,"317,805"
1205,0.514,https://api.spotify.com/v1/audio-analysis/3pCt2wRdBDa2kCisIdHWgF,Pamungkas,0.668,344571.0,0.727,3pCt2wRdBDa2kCisIdHWgF,1.9e-05,7.0,0.1,-6.55,0.0,0.027,497563061,139.991,4.0,https://api.spotify.com/v1/tracks/3pCt2wRdBDa2kCisIdHWgF,To the Bone,audio_features,spotify:track:3pCt2wRdBDa2kCisIdHWgF,0.939,2019,75.0,"447,039"
1206,0.0403,https://api.spotify.com/v1/audio-analysis/0r4l1Eco6JEbeexC8dEawI,Lauv,0.586,196493.0,0.503,0r4l1Eco6JEbeexC8dEawI,0.0,2.0,0.0994,-7.002,1.0,0.0268,496235055,95.013,4.0,https://api.spotify.com/v1/tracks/0r4l1Eco6JEbeexC8dEawI,lonely,audio_features,spotify:track:0r4l1Eco6JEbeexC8dEawI,0.385,2019,48.0,"48,040"
1207,0.403,https://api.spotify.com/v1/audio-analysis/58k32my5lKofeZRtIvBDg9,Baby Keem,0.676,172672.0,0.536,58k32my5lKofeZRtIvBDg9,3.37e-05,2.0,0.105,-8.79,1.0,0.0432,495622424,79.037,4.0,https://api.spotify.com/v1/tracks/58k32my5lKofeZRtIvBDg9,HONEST,audio_features,spotify:track:58k32my5lKofeZRtIvBDg9,0.373,2019,76.0,"293,705"
1208,0.0598,https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,Ozuna,0.785,235284.0,0.572,7mWFF4gPADjTQjC97CgFVt,0.0,2.0,0.218,-7.504,1.0,0.123,494331356,100.016,4.0,https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila,audio_features,spotify:track:7mWFF4gPADjTQjC97CgFVt,0.49,2019,70.0,"128,255"
1209,0.603,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,Summer Walker,0.726,143227.0,0.408,2xyx0o4xNOLLjBSbOOdcbA,0.0,11.0,0.225,-6.606,0.0,0.0614,493885163,115.918,4.0,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,Playing Games,audio_features,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.459,2019,75.0,"288,814"
1209,0.603,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,Summer Walker,0.726,143227.0,0.408,2xyx0o4xNOLLjBSbOOdcbA,0.0,11.0,0.225,-6.606,0.0,0.0614,493885163,115.918,4.0,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,Playing Games,audio_features,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.459,2019,75.0,"48,978"
1210,0.0948,https://api.spotify.com/v1/audio-analysis/3XiNC94b4Tq1xwv70sQJGN,Lil Uzi Vert,0.729,243976.0,0.603,3XiNC94b4Tq1xwv70sQJGN,0.0,6.0,0.113,-6.736,0.0,0.0666,492254013,134.972,4.0,https://api.spotify.com/v1/tracks/3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,audio_features,spotify:track:3XiNC94b4Tq1xwv70sQJGN,0.207,2019,66.0,"75,335"
1211,0.193,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,Red Velvet,0.664,210560.0,0.666,3CYH422oy1cZNoo0GTG1TK,0.0,8.0,0.0854,-2.203,1.0,0.0446,491369153,139.987,4.0,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,Psycho,audio_features,spotify:track:3CYH422oy1cZNoo0GTG1TK,0.405,2019,68.0,"121,662"
1212,0.649,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,H.E.R.,0.45,252747.0,0.352,6oEVnWKgPqIEPc53OYDNqG,3.8e-06,1.0,0.249,-11.733,0.0,0.267,490469068,102.679,4.0,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,Could've Been,audio_features,spotify:track:6oEVnWKgPqIEPc53OYDNqG,0.408,2019,75.0,"286,938"
1213,0.232,https://api.spotify.com/v1/audio-analysis/0mKnuxVkPi5h0kuvZl44VM,Morgan Wallen,0.549,293707.0,0.44,0mKnuxVkPi5h0kuvZl44VM,7.37e-06,7.0,0.107,-8.192,1.0,0.0264,489400782,128.01,3.0,https://api.spotify.com/v1/tracks/0mKnuxVkPi5h0kuvZl44VM,Cover Me Up,audio_features,spotify:track:0mKnuxVkPi5h0kuvZl44VM,0.214,2019,71.0,"161,637"
1214,0.594,https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,0.861,133680.0,0.647,4S4Mfvv03M1cHgIOJcbUCL,0.661,7.0,0.114,-7.425,1.0,0.0675,485661234,158.037,4.0,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,In My Room,audio_features,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,0.67,2019,73.0,"216,674"
1215,0.751,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,Billie Eilish,0.521,243725.0,0.125,4QIo4oxwzzafcBWkKjDpXY,0.00207,9.0,0.265,-17.832,1.0,0.239,480504770,111.554,4.0,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,xanny,audio_features,spotify:track:4QIo4oxwzzafcBWkKjDpXY,0.0528,2019,68.0,"116,364"
1216,0.0215,https://api.spotify.com/v1/audio-analysis/5Apvsk0suoivI1H8CmBglv,Hozier,0.523,217480.0,0.687,5Apvsk0suoivI1H8CmBglv,2.86e-06,7.0,0.203,-5.601,1.0,0.105,478766934,90.036,4.0,https://api.spotify.com/v1/tracks/5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),audio_features,spotify:track:5Apvsk0suoivI1H8CmBglv,0.711,2019,74.0,"332,185"
1217,0.335,https://api.spotify.com/v1/audio-analysis/5aJ1M43pinROpwaPnO8KRj,Natanael Cano,0.576,221554.0,0.715,5aJ1M43pinROpwaPnO8KRj,2.85e-06,1.0,0.0772,-5.755,0.0,0.0354,477683216,199.942,3.0,https://api.spotify.com/v1/tracks/5aJ1M43pinROpwaPnO8KRj,Amor Tumbado,audio_features,spotify:track:5aJ1M43pinROpwaPnO8KRj,0.497,2019,75.0,"344,033"
1218,0.0258,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,Rich Music LTD,0.727,216067.0,0.815,5Id5B3dxJZhPcV9GzgYZZe,0.0,3.0,0.231,-2.454,1.0,0.153,474047109,176.075,4.0,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,Quizas,audio_features,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,0.677,2019,68.0,"110,600"
1219,0.278,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,Maren Morris,0.612,197293.0,0.57,7yFhA2fUsL2oIMWlw5DaHQ,0.0,11.0,0.0963,-6.642,0.0,0.0347,473098432,77.004,4.0,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,The Bones,audio_features,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,0.334,2019,64.0,"56,395"
1219,0.278,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,Maren Morris,0.612,197293.0,0.57,7yFhA2fUsL2oIMWlw5DaHQ,0.0,11.0,0.0963,-6.642,0.0,0.0347,473098432,77.004,4.0,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,The Bones,audio_features,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,0.334,2019,64.0,"39,824"
1220,0.0545,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,Post Malone,0.617,150867.0,0.684,05mDaV9Vb3wrzjF6OPZnhq,0.0,0.0,0.104,-3.618,1.0,0.0439,472749875,132.113,4.0,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,audio_features,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,0.295,2019,64.0,"55,612"
1221,0.185,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,Lil Tecca,0.686,116240.0,0.561,4guBZjUyrGoHsTahO3IHdj,0.0,10.0,0.114,-9.929,0.0,0.191,471822740,148.775,4.0,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,Did It Again,audio_features,spotify:track:4guBZjUyrGoHsTahO3IHdj,0.186,2019,72.0,"169,048"
1222,0.199,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,24kGoldn,0.746,179133.0,0.717,6piAUJJQFD8oHDUr0b7l7q,0.0,9.0,0.132,-4.841,0.0,0.179,469710905,150.964,4.0,https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q,VALENTINO,audio_features,spotify:track:6piAUJJQFD8oHDUr0b7l7q,0.523,2019,66.0,"92,379"
1223,0.566,https://api.spotify.com/v1/audio-analysis/3nQ0FbZL6DTcGnu03Jpgzm,Carin Leon,0.709,155803.0,0.485,3nQ0FbZL6DTcGnu03Jpgzm,0.0,11.0,0.06,-4.546,0.0,0.0342,462755028,144.426,3.0,https://api.spotify.com/v1/tracks/3nQ0FbZL6DTcGnu03Jpgzm,Me la Avente,audio_features,spotify:track:3nQ0FbZL6DTcGnu03Jpgzm,0.94,2019,71.0,"175,236"
1224,0.0588,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,Post Malone,0.542,196760.0,0.674,0Xek5rqai2jcOWCYWJfVCF,0.0,6.0,0.0955,-4.169,1.0,0.21,462754960,76.388,4.0,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,Enemies,audio_features,spotify:track:0Xek5rqai2jcOWCYWJfVCF,0.667,2019,63.0,"45,728"
1225,0.188,https://api.spotify.com/v1/audio-analysis/4ea9w8c4ROqiZpJVhfBA3m,Young Thug,0.845,279907.0,0.631,4ea9w8c4ROqiZpJVhfBA3m,0.0,7.0,0.0806,-8.206,0.0,0.216,461149510,111.983,4.0,https://api.spotify.com/v1/tracks/4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],audio_features,spotify:track:4ea9w8c4ROqiZpJVhfBA3m,0.545,2019,71.0,"171,094"
1226,0.00321,https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre,LiSA,0.541,237587.0,0.977,0qMip0B2D4ePEjBJvAtYre,5.13e-05,4.0,0.0796,-2.828,0.0,0.157,460437830,134.938,4.0,https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre,紅蓮華,audio_features,spotify:track:0qMip0B2D4ePEjBJvAtYre,0.263,2019,71.0,"180,259"
1227,0.808,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,0.557,293453.0,0.496,1fzAuUVbzlhZ1lJAx9PtY6,0.000173,0.0,0.0772,-9.602,1.0,0.0563,460176822,149.983,4.0,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,Daylight,audio_features,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.265,2019,76.0,"353,696"
1228,0.0204,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,0.745,131240.0,0.642,1lOe9qE0vR9zwWQAOk6CoO,0.0,7.0,0.0658,-6.257,0.0,0.287,456773232,179.974,4.0,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,Ransom,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,0.226,2019,84.0,"1,421,074"
1228,0.0204,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,0.745,131240.0,0.642,1lOe9qE0vR9zwWQAOk6CoO,0.0,7.0,0.0658,-6.257,0.0,0.287,456773232,179.974,4.0,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,Ransom,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,0.226,2019,84.0,"284,105"
1229,0.724,https://api.spotify.com/v1/audio-analysis/7qEKqBCD2vE5vIBsrUitpD,Billie Eilish,0.855,156371.0,0.423,7qEKqBCD2vE5vIBsrUitpD,0.469,5.0,0.0896,-15.044,0.0,0.0585,456232600,120.02,4.0,https://api.spotify.com/v1/tracks/7qEKqBCD2vE5vIBsrUitpD,ilomilo,audio_features,spotify:track:7qEKqBCD2vE5vIBsrUitpD,0.572,2019,72.0,"195,487"
1230,0.121,https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD,Sech,0.647,305962.0,0.661,7fODjB7BrQTGqh0hogW6XD,2.27e-06,11.0,0.12,-5.027,1.0,0.2,455399267,113.358,5.0,https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD,Que Mas Pues,audio_features,spotify:track:7fODjB7BrQTGqh0hogW6XD,0.811,2019,67.0,"86,094"
1231,0.281,https://api.spotify.com/v1/audio-analysis/5JtvedSVWW9McnoEAPJwQm,Lil Tjay,0.857,162453.0,0.427,5JtvedSVWW9McnoEAPJwQm,0.0,8.0,0.108,-8.638,1.0,0.112,455008203,130.033,4.0,https://api.spotify.com/v1/tracks/5JtvedSVWW9McnoEAPJwQm,Sex Sounds,audio_features,spotify:track:5JtvedSVWW9McnoEAPJwQm,0.366,2019,74.0,"251,683"
1232,0.216,https://api.spotify.com/v1/audio-analysis/1hz7SRTGUNAtIQ46qiNv2p,"Tyler, The Creator",0.518,375387.0,0.492,1hz7SRTGUNAtIQ46qiNv2p,0.0012,10.0,0.146,-8.436,0.0,0.193,453224313,78.848,4.0,https://api.spotify.com/v1/tracks/1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",audio_features,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,0.471,2019,76.0,"308,395"
1233,0.000248,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,Kanye West,0.529,104591.0,0.9,2QpGZOhTCHHiKmpSO9FW4h,1.21e-05,1.0,0.0426,-3.503,1.0,0.418,446601832,180.291,4.0,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,Follow God,audio_features,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,0.434,2019,73.0,"217,176"
1234,0.157,https://api.spotify.com/v1/audio-analysis/0FEk8LwY8h4rAR63ggfhV0,Tiësto,0.647,198996.0,0.726,0FEk8LwY8h4rAR63ggfhV0,0.0,3.0,0.0844,-4.389,0.0,0.0552,445736857,114.998,4.0,https://api.spotify.com/v1/tracks/0FEk8LwY8h4rAR63ggfhV0,Ritual,audio_features,spotify:track:0FEk8LwY8h4rAR63ggfhV0,0.769,2019,61.0,"61,013"
1235,0.855,https://api.spotify.com/v1/audio-analysis/1ugQtcwmKOXvKAYzhjncmv,Dean Lewis,0.411,179120.0,0.204,1ugQtcwmKOXvKAYzhjncmv,0.0,0.0,0.143,-11.575,1.0,0.0578,445233558,70.853,4.0,https://api.spotify.com/v1/tracks/1ugQtcwmKOXvKAYzhjncmv,Half A Man,audio_features,spotify:track:1ugQtcwmKOXvKAYzhjncmv,0.337,2019,73.0,"223,056"
1236,0.408,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,Tyler Childers,0.585,218280.0,0.55,0fCwTrRNfoNk962ati8n2K,3.97e-05,11.0,0.115,-7.342,1.0,0.0255,441304980,78.176,4.0,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,All Your'n,audio_features,spotify:track:0fCwTrRNfoNk962ati8n2K,0.839,2019,77.0,"372,403"
1237,0.784,https://api.spotify.com/v1/audio-analysis/1s59X35jDULAyOGmBuTAnd,Lenin Ramírez,0.643,240457.0,0.35,1s59X35jDULAyOGmBuTAnd,0.0,4.0,0.102,-5.924,0.0,0.0783,440964758,118.199,1.0,https://api.spotify.com/v1/tracks/1s59X35jDULAyOGmBuTAnd,Yo Ya No Vuelvo Contigo,audio_features,spotify:track:1s59X35jDULAyOGmBuTAnd,0.541,2019,69.0,"144,812"
1238,0.12,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,Taylor Swift,0.292,211240.0,0.574,3pHkh7d0lzM2AldUtz2x37,0.00569,0.0,0.0663,-9.375,1.0,0.0401,440784386,124.344,4.0,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,The Archer,audio_features,spotify:track:3pHkh7d0lzM2AldUtz2x37,0.166,2019,73.0,"224,791"
1239,0.113,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,DaBaby,0.768,144935.0,0.652,0fySG6A6qLE8IvDpayb5bM,0.0,1.0,0.107,-2.708,0.0,0.307,440619932,154.187,4.0,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,VIBEZ,audio_features,spotify:track:0fySG6A6qLE8IvDpayb5bM,0.777,2019,63.0,"51,455"
1240,0.172,https://api.spotify.com/v1/audio-analysis/1TMWcbxL5YF8rKsFHv5hAP,Doja Cat,0.651,187040.0,0.724,1TMWcbxL5YF8rKsFHv5hAP,0.0,7.0,0.13,-5.457,1.0,0.166,440185377,144.146,4.0,https://api.spotify.com/v1/tracks/1TMWcbxL5YF8rKsFHv5hAP,Rules,audio_features,spotify:track:1TMWcbxL5YF8rKsFHv5hAP,0.686,2019,70.0,"134,421"
1241,0.0208,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,YoungBoy Never Broke Again,0.876,148630.0,0.733,6klLvorLoo1sxvZcjJIY8I,0.0,10.0,0.0999,-4.478,0.0,0.333,439967236,154.904,4.0,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,Make No Sense,audio_features,spotify:track:6klLvorLoo1sxvZcjJIY8I,0.962,2019,72.0,"199,480"
1242,6.53e-05,https://api.spotify.com/v1/audio-analysis/751srcHf5tUqcEa9pRCQwP,Cafuné,0.423,191823.0,0.913,751srcHf5tUqcEa9pRCQwP,0.0,8.0,0.269,-5.354,1.0,0.0655,439678105,146.995,4.0,https://api.spotify.com/v1/tracks/751srcHf5tUqcEa9pRCQwP,Tek It,audio_features,spotify:track:751srcHf5tUqcEa9pRCQwP,0.596,2019,80.0,"828,025"
1242,6.53e-05,https://api.spotify.com/v1/audio-analysis/751srcHf5tUqcEa9pRCQwP,Cafuné,0.423,191823.0,0.913,751srcHf5tUqcEa9pRCQwP,0.0,8.0,0.269,-5.354,1.0,0.0655,439678105,146.995,4.0,https://api.spotify.com/v1/tracks/751srcHf5tUqcEa9pRCQwP,Tek It,audio_features,spotify:track:751srcHf5tUqcEa9pRCQwP,0.596,2019,80.0,"336,743"
