Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['Carin Leon', 'Alch Si']","206,077","172,699,362",0.14,https://api.spotify.com/v1/audio-analysis/5cWgwbui8BasfjCXvBZ7UA,carin leon,0.778,153954.0,0.739,5cWgwbui8BasfjCXvBZ7UA,0.0,9.0,0.335,-4.969,1.0,73.0,alch si,0.0385,119.99,4.0,https://api.spotify.com/v1/tracks/5cWgwbui8BasfjCXvBZ7UA,audio_features,spotify:track:5cWgwbui8BasfjCXvBZ7UA,0.847
"['ROSALÍA', 'LLYLM']","36,012","171,946,854",0.129,https://api.spotify.com/v1/audio-analysis/2SiAcexM2p1yX6joESbehd,rosalía,0.555,174045.0,0.634,2SiAcexM2p1yX6joESbehd,2.32e-06,6.0,0.188,-5.522,0.0,62.0,llylm,0.273,170.228,4.0,https://api.spotify.com/v1/tracks/2SiAcexM2p1yX6joESbehd,audio_features,spotify:track:2SiAcexM2p1yX6joESbehd,0.555
"['PEDRO SAMPAIO', 'POCPOC']","164,618","170,710,615",0.239,https://api.spotify.com/v1/audio-analysis/0oQCRjrWGvkqkdf82UlXI3,pedro sampaio,0.837,127385.0,0.636,0oQCRjrWGvkqkdf82UlXI3,0.0,10.0,0.0683,-4.206,0.0,66.0,pocpoc,0.0521,129.891,4.0,https://api.spotify.com/v1/tracks/0oQCRjrWGvkqkdf82UlXI3,audio_features,spotify:track:0oQCRjrWGvkqkdf82UlXI3,0.857
"['Anirudh Ravichander', 'Hukum']","179,452","170,695,769",0.102,https://api.spotify.com/v1/audio-analysis/5DgY6Ab0vpyUMKnY9ubFOF,anirudh ravichander,0.723,207647.0,0.892,5DgY6Ab0vpyUMKnY9ubFOF,0.0,2.0,0.146,-5.758,1.0,64.0,hukum,0.164,101.996,4.0,https://api.spotify.com/v1/tracks/5DgY6Ab0vpyUMKnY9ubFOF,audio_features,spotify:track:5DgY6Ab0vpyUMKnY9ubFOF,0.533
"['Kylie Minogue', 'Padam Padam']","110,390","170,669,029",0.216,https://api.spotify.com/v1/audio-analysis/44MuEHdlociG8KjhPhOVw5,kylie minogue,0.744,166267.0,0.621,44MuEHdlociG8KjhPhOVw5,0.00119,5.0,0.104,-7.931,1.0,68.0,padam padam,0.242,128.105,4.0,https://api.spotify.com/v1/tracks/44MuEHdlociG8KjhPhOVw5,audio_features,spotify:track:44MuEHdlociG8KjhPhOVw5,0.701
"['anees', 'sun and moon']","89,761","170,327,809",0.457,https://api.spotify.com/v1/audio-analysis/7m4BsKrYkOFy3VNmAMu5bO,anees,0.815,151508.0,0.442,7m4BsKrYkOFy3VNmAMu5bO,0.0,6.0,0.101,-7.462,0.0,66.0,sun and moon,0.107,90.019,4.0,https://api.spotify.com/v1/tracks/7m4BsKrYkOFy3VNmAMu5bO,audio_features,spotify:track:7m4BsKrYkOFy3VNmAMu5bO,0.706
"['The Kolors', 'ITALODISCO']","137,608","169,940,722",0.00318,https://api.spotify.com/v1/audio-analysis/3QAU2pj4LUKf7yaTgANlQV,the kolors,0.885,199512.0,0.579,3QAU2pj4LUKf7yaTgANlQV,0.0,11.0,0.0708,-5.14,0.0,69.0,italodisco,0.0596,123.038,4.0,https://api.spotify.com/v1/tracks/3QAU2pj4LUKf7yaTgANlQV,audio_features,spotify:track:3QAU2pj4LUKf7yaTgANlQV,0.817
"['Peso Pluma', 'VVS']","119,954","168,863,305",0.414,https://api.spotify.com/v1/audio-analysis/3B0swL7Qil9bB7eKzBREBK,peso pluma,0.632,162676.0,0.729,3B0swL7Qil9bB7eKzBREBK,0.0,7.0,0.0987,-3.066,1.0,69.0,vvs,0.112,110.238,3.0,https://api.spotify.com/v1/tracks/3B0swL7Qil9bB7eKzBREBK,audio_features,spotify:track:3B0swL7Qil9bB7eKzBREBK,0.862
"['Kanii', 'I Know']","77,502","168,631,749",0.0784,https://api.spotify.com/v1/audio-analysis/3vcLw8QA3yCOkrj9oLSZNs,kanii,0.674,133829.0,0.759,3vcLw8QA3yCOkrj9oLSZNs,0.472,11.0,0.296,-8.234,0.0,66.0,i know,0.0695,134.038,4.0,https://api.spotify.com/v1/tracks/3vcLw8QA3yCOkrj9oLSZNs,audio_features,spotify:track:3vcLw8QA3yCOkrj9oLSZNs,0.109
"['Pritam', 'Zara Sa']","220,077","168,444,715",0.12,https://api.spotify.com/v1/audio-analysis/18YHbIhrleUkKKj2DvEp79,pritam,0.468,303680.0,0.91,18YHbIhrleUkKKj2DvEp79,0.000304,11.0,0.271,-3.057,0.0,71.0,zara sa,0.051,163.842,4.0,https://api.spotify.com/v1/tracks/18YHbIhrleUkKKj2DvEp79,audio_features,spotify:track:18YHbIhrleUkKKj2DvEp79,0.694
"['sped up 8282', 'Cupid']","126,858","168,297,051",0.353,https://api.spotify.com/v1/audio-analysis/5lKSPzYqaqsbxNqJ4T0lD7,sped up 8282,0.775,145221.0,0.55,5lKSPzYqaqsbxNqJ4T0lD7,0.118,2.0,0.262,-9.96,0.0,38.0,cupid,0.0425,144.017,4.0,https://api.spotify.com/v1/tracks/5lKSPzYqaqsbxNqJ4T0lD7,audio_features,spotify:track:5lKSPzYqaqsbxNqJ4T0lD7,0.869
"['Cup of Joe', 'Tingin']","384,168","167,843,117",0.21,https://api.spotify.com/v1/audio-analysis/7b89Ffklm3xh4GI37vlZDZ,cup of joe,0.624,222298.0,0.769,7b89Ffklm3xh4GI37vlZDZ,0.000147,4.0,0.106,-6.277,1.0,76.0,tingin,0.0498,105.099,4.0,https://api.spotify.com/v1/tracks/7b89Ffklm3xh4GI37vlZDZ,audio_features,spotify:track:7b89Ffklm3xh4GI37vlZDZ,0.466
"['Conjunto Rienda Real', 'Sobran Motivos']","124,102","167,350,551",0.349,https://api.spotify.com/v1/audio-analysis/1fyqMU7H0lnxhCjAgy7OBT,conjunto rienda real,0.659,185339.0,0.794,1fyqMU7H0lnxhCjAgy7OBT,3.91e-06,5.0,0.168,-4.379,0.0,68.0,sobran motivos,0.0381,123.801,4.0,https://api.spotify.com/v1/tracks/1fyqMU7H0lnxhCjAgy7OBT,audio_features,spotify:track:1fyqMU7H0lnxhCjAgy7OBT,0.776
"['Clayton & Romário', 'Namorando Ou Não']","60,551","167,225,578",0.643,https://api.spotify.com/v1/audio-analysis/1gUKbDEyGK4uo8t8MdjKMZ,clayton & romário,0.65,168359.0,0.677,1gUKbDEyGK4uo8t8MdjKMZ,0.0,0.0,0.912,-4.081,1.0,59.0,namorando ou não,0.0328,135.947,4.0,https://api.spotify.com/v1/tracks/1gUKbDEyGK4uo8t8MdjKMZ,audio_features,spotify:track:1gUKbDEyGK4uo8t8MdjKMZ,0.527
"['KayBlack', 'Preferida']","169,288","166,996,884",0.13,https://api.spotify.com/v1/audio-analysis/5TtTijiNYtFc6ktQARjY30,kayblack,0.921,130375.0,0.461,5TtTijiNYtFc6ktQARjY30,0.0,3.0,0.125,-10.0,0.0,69.0,preferida,0.495,120.035,5.0,https://api.spotify.com/v1/tracks/5TtTijiNYtFc6ktQARjY30,audio_features,spotify:track:5TtTijiNYtFc6ktQARjY30,0.659
"['Dominic Fike', ""Mama's Boy""]","231,464","166,884,952",0.15,https://api.spotify.com/v1/audio-analysis/0b6xZk9f96N77BfmYWnQNC,dominic fike,0.807,155722.0,0.354,0b6xZk9f96N77BfmYWnQNC,0.713,9.0,0.186,-7.554,1.0,71.0,mama's boy,0.0321,78.964,4.0,https://api.spotify.com/v1/tracks/0b6xZk9f96N77BfmYWnQNC,audio_features,spotify:track:0b6xZk9f96N77BfmYWnQNC,0.602
"['Mc Pedrinho', 'Gol Bolinha, Gol Quadrado 2']","76,783","166,804,807",0.418,https://api.spotify.com/v1/audio-analysis/0U9CZWq6umZsN432nh3WWT,mc pedrinho,0.926,117293.0,0.652,0U9CZWq6umZsN432nh3WWT,0.0,11.0,0.121,-3.473,0.0,65.0,"gol bolinha, gol quadrado 2",0.251,132.957,4.0,https://api.spotify.com/v1/tracks/0U9CZWq6umZsN432nh3WWT,audio_features,spotify:track:0U9CZWq6umZsN432nh3WWT,0.677
"['YOVNGCHIMI', 'TU$$I']","263,362","166,374,198",0.294,https://api.spotify.com/v1/audio-analysis/1txhQHV26PyOJJarkYtkOn,yovngchimi,0.535,163200.0,0.603,1txhQHV26PyOJJarkYtkOn,0.0,10.0,0.13,-7.393,0.0,73.0,tu$$i,0.0668,89.724,4.0,https://api.spotify.com/v1/tracks/1txhQHV26PyOJJarkYtkOn,audio_features,spotify:track:1txhQHV26PyOJJarkYtkOn,0.428
"['Travis Scott', 'HYAENA']","120,381","166,308,614",0.0305,https://api.spotify.com/v1/audio-analysis/0hL9gOw6XBWsygEUcVjxEc,travis scott,0.608,222085.0,0.754,0hL9gOw6XBWsygEUcVjxEc,0.0,8.0,0.119,-5.277,1.0,71.0,hyaena,0.0719,97.071,4.0,https://api.spotify.com/v1/tracks/0hL9gOw6XBWsygEUcVjxEc,audio_features,spotify:track:0hL9gOw6XBWsygEUcVjxEc,0.455
"['Shakira', 'Copa Vacía']","75,531","166,278,830",0.0741,https://api.spotify.com/v1/audio-analysis/2iVgM5C7m1G4CJGbms301G,shakira,0.713,173548.0,0.651,2iVgM5C7m1G4CJGbms301G,0.000775,7.0,0.0668,-5.268,0.0,64.0,copa vacía,0.0781,180.043,4.0,https://api.spotify.com/v1/tracks/2iVgM5C7m1G4CJGbms301G,audio_features,spotify:track:2iVgM5C7m1G4CJGbms301G,0.512
"['Switch Disco', 'REACT']","131,344","166,096,916",0.0329,https://api.spotify.com/v1/audio-analysis/1UPHCP5YeVfele4DMbdGyi,switch disco,0.737,201146.0,0.899,1UPHCP5YeVfele4DMbdGyi,0.0,6.0,0.186,-3.189,0.0,70.0,react,0.0556,125.992,4.0,https://api.spotify.com/v1/tracks/1UPHCP5YeVfele4DMbdGyi,audio_features,spotify:track:1UPHCP5YeVfele4DMbdGyi,0.358
"['Dermot Kennedy', 'Kiss Me']","88,841","166,018,979",0.00106,https://api.spotify.com/v1/audio-analysis/1ELMCVbADOtZj8tYdS01nI,dermot kennedy,0.645,229436.0,0.843,1ELMCVbADOtZj8tYdS01nI,0.0,0.0,0.065,-2.21,0.0,67.0,kiss me,0.0347,120.082,4.0,https://api.spotify.com/v1/tracks/1ELMCVbADOtZj8tYdS01nI,audio_features,spotify:track:1ELMCVbADOtZj8tYdS01nI,0.466
"['Veigh', 'Engana Dizendo Que Ama']","106,698","165,998,579",0.542,https://api.spotify.com/v1/audio-analysis/39xOREhViooEYFpmnKTdrl,veigh,0.789,188497.0,0.356,39xOREhViooEYFpmnKTdrl,0.0,6.0,0.145,-10.396,0.0,68.0,engana dizendo que ama,0.362,111.937,4.0,https://api.spotify.com/v1/tracks/39xOREhViooEYFpmnKTdrl,audio_features,spotify:track:39xOREhViooEYFpmnKTdrl,0.532
"['El Alfa', 'PLEBADA']","87,837","165,806,992",0.286,https://api.spotify.com/v1/audio-analysis/7uSLF2yhpjLlYBLtyPX3Lb,el alfa,0.848,221739.0,0.976,7uSLF2yhpjLlYBLtyPX3Lb,0.000801,9.0,0.349,-2.008,1.0,66.0,plebada,0.0799,115.072,4.0,https://api.spotify.com/v1/tracks/7uSLF2yhpjLlYBLtyPX3Lb,audio_features,spotify:track:7uSLF2yhpjLlYBLtyPX3Lb,0.767
"['Taylor Swift', ""Out Of The Woods (Taylor's Version)""]","174,144","165,706,386",0.000466,https://api.spotify.com/v1/audio-analysis/045ZeOHPIzhxxsm8bq5kyE,taylor swift,0.544,235800.0,0.884,045ZeOHPIzhxxsm8bq5kyE,0.000134,7.0,0.381,-5.973,1.0,70.0,out of the woods (taylor's version),0.0383,91.981,4.0,https://api.spotify.com/v1/tracks/045ZeOHPIzhxxsm8bq5kyE,audio_features,spotify:track:045ZeOHPIzhxxsm8bq5kyE,0.184
"['Olivia Rodrigo', 'ballad of a homeschooled girl']","169,227","165,636,507",0.0623,https://api.spotify.com/v1/audio-analysis/5sp71CUt0jXRNqHblPGp7b,olivia rodrigo,0.351,203369.0,0.884,5sp71CUt0jXRNqHblPGp7b,0.0,1.0,0.335,-3.452,1.0,69.0,ballad of a homeschooled girl,0.074,120.166,4.0,https://api.spotify.com/v1/tracks/5sp71CUt0jXRNqHblPGp7b,audio_features,spotify:track:5sp71CUt0jXRNqHblPGp7b,0.408
"['Anirudh Ravichander', 'Naa Ready']","157,520","165,416,700",0.081,https://api.spotify.com/v1/audio-analysis/1B02UI29t3PTh3m98absaP,anirudh ravichander,0.726,248182.0,0.805,1B02UI29t3PTh3m98absaP,0.00784,1.0,0.0318,-5.576,1.0,67.0,naa ready,0.153,87.956,4.0,https://api.spotify.com/v1/tracks/1B02UI29t3PTh3m98absaP,audio_features,spotify:track:1B02UI29t3PTh3m98absaP,0.572
"['Brray', 'Corazón Roto pt. 3']","109,080","165,176,875",0.363,https://api.spotify.com/v1/audio-analysis/3LzAFrnO7CxaeBgtQhHsAP,brray,0.841,348400.0,0.741,3LzAFrnO7CxaeBgtQhHsAP,2.37e-06,1.0,0.0987,-4.89,0.0,69.0,corazón roto pt. 3,0.048,92.988,4.0,https://api.spotify.com/v1/tracks/3LzAFrnO7CxaeBgtQhHsAP,audio_features,spotify:track:3LzAFrnO7CxaeBgtQhHsAP,0.849
"['aespa', 'Spicy']","158,341","165,165,603",0.0138,https://api.spotify.com/v1/audio-analysis/3gtlthEgyulDfT8dWdKsnv,aespa,0.757,197040.0,0.898,3gtlthEgyulDfT8dWdKsnv,0.0,11.0,0.0703,-1.247,0.0,67.0,spicy,0.0667,114.949,4.0,https://api.spotify.com/v1/tracks/3gtlthEgyulDfT8dWdKsnv,audio_features,spotify:track:3gtlthEgyulDfT8dWdKsnv,0.842
"['IVE', 'Kitsch']","91,010","164,432,398",0.0119,https://api.spotify.com/v1/audio-analysis/7foeH2Emgq8A3LWk3q6dat,ive,0.8,195440.0,0.792,7foeH2Emgq8A3LWk3q6dat,1.11e-06,11.0,0.0495,-4.953,1.0,64.0,kitsch,0.0529,102.0,4.0,https://api.spotify.com/v1/tracks/7foeH2Emgq8A3LWk3q6dat,audio_features,spotify:track:7foeH2Emgq8A3LWk3q6dat,0.455
"['Bad Bunny', 'SEDA']","133,768","164,187,198",0.268,https://api.spotify.com/v1/audio-analysis/1YnChEM51BVZ5dRhbVFEMl,bad bunny,0.706,190476.0,0.566,1YnChEM51BVZ5dRhbVFEMl,1.02e-06,6.0,0.111,-6.441,0.0,70.0,seda,0.126,125.876,4.0,https://api.spotify.com/v1/tracks/1YnChEM51BVZ5dRhbVFEMl,audio_features,spotify:track:1YnChEM51BVZ5dRhbVFEMl,0.23
"['Troye Sivan', 'Got Me Started']","184,461","163,675,584",0.219,https://api.spotify.com/v1/audio-analysis/31MNHKE86sEXzIglbGQ6mu,troye sivan,0.773,198448.0,0.679,31MNHKE86sEXzIglbGQ6mu,0.00263,7.0,0.297,-6.51,0.0,72.0,got me started,0.0315,127.002,4.0,https://api.spotify.com/v1/tracks/31MNHKE86sEXzIglbGQ6mu,audio_features,spotify:track:31MNHKE86sEXzIglbGQ6mu,0.544
"['Tyler, The Creator', 'DOGTOOTH']","135,298","163,511,248",0.505,https://api.spotify.com/v1/audio-analysis/6OfOzTitafSnsaunQLuNFw,"tyler, the creator",0.706,161041.0,0.648,6OfOzTitafSnsaunQLuNFw,0.0,8.0,0.215,-6.348,1.0,71.0,dogtooth,0.324,77.533,4.0,https://api.spotify.com/v1/tracks/6OfOzTitafSnsaunQLuNFw,audio_features,spotify:track:6OfOzTitafSnsaunQLuNFw,0.802
"['Sadie Jean', 'Locksmith']","200,805","163,092,288",0.559,https://api.spotify.com/v1/audio-analysis/4HcARAxzsbIB3MqiEkejM6,sadie jean,0.566,164082.0,0.348,4HcARAxzsbIB3MqiEkejM6,7.66e-06,1.0,0.113,-10.726,1.0,71.0,locksmith,0.0458,98.734,4.0,https://api.spotify.com/v1/tracks/4HcARAxzsbIB3MqiEkejM6,audio_features,spotify:track:4HcARAxzsbIB3MqiEkejM6,0.374
"['Chase & Status', 'Baddadan']","229,269","162,549,163",0.214,https://api.spotify.com/v1/audio-analysis/2ZWmmrWUgDBcPSLihBMvhg,chase & status,0.633,177292.0,0.931,2ZWmmrWUgDBcPSLihBMvhg,0.00398,1.0,0.0585,-0.424,1.0,73.0,baddadan,0.228,87.537,4.0,https://api.spotify.com/v1/tracks/2ZWmmrWUgDBcPSLihBMvhg,audio_features,spotify:track:2ZWmmrWUgDBcPSLihBMvhg,0.566
"['Jorge & Mateus', 'Logo Eu']","231,045","162,458,772",0.376,https://api.spotify.com/v1/audio-analysis/2655xYZ347fG2N6OjkoMQ8,jorge & mateus,0.558,155720.0,0.701,2655xYZ347fG2N6OjkoMQ8,0.0,4.0,0.26,-6.906,1.0,71.0,logo eu,0.0982,183.927,4.0,https://api.spotify.com/v1/tracks/2655xYZ347fG2N6OjkoMQ8,audio_features,spotify:track:2655xYZ347fG2N6OjkoMQ8,0.727
"['Kadu Martins', 'Halls na Língua']","77,389","161,611,211",0.0816,https://api.spotify.com/v1/audio-analysis/15vWeC2jFAQEhZEUO6DYln,kadu martins,0.834,192321.0,0.677,15vWeC2jFAQEhZEUO6DYln,0.0,9.0,0.127,-7.435,0.0,64.0,halls na língua,0.0583,125.066,4.0,https://api.spotify.com/v1/tracks/15vWeC2jFAQEhZEUO6DYln,audio_features,spotify:track:15vWeC2jFAQEhZEUO6DYln,0.867
"['Nicki Minaj', 'Red Ruby Da Sleeze']","58,504","161,566,364",0.108,https://api.spotify.com/v1/audio-analysis/4ZYAU4A2YBtlNdqOUtc7T2,nicki minaj,0.655,214445.0,0.738,4ZYAU4A2YBtlNdqOUtc7T2,0.0,1.0,0.11,-6.235,1.0,60.0,red ruby da sleeze,0.254,99.4,4.0,https://api.spotify.com/v1/tracks/4ZYAU4A2YBtlNdqOUtc7T2,audio_features,spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,0.314
"['That Mexican OT', 'Johnny Dang']","175,325","161,427,953",0.389,https://api.spotify.com/v1/audio-analysis/6XEt23sq6sRgER8sSZbCR5,that mexican ot,0.971,192000.0,0.695,6XEt23sq6sRgER8sSZbCR5,0.0,10.0,0.107,-5.253,0.0,69.0,johnny dang,0.125,119.971,4.0,https://api.spotify.com/v1/tracks/6XEt23sq6sRgER8sSZbCR5,audio_features,spotify:track:6XEt23sq6sRgER8sSZbCR5,0.696
"['Cheema Y', 'California Love']","247,623","161,179,770",0.206,https://api.spotify.com/v1/audio-analysis/610keNiNVTIkYD0CqeSerg,cheema y,0.691,175687.0,0.583,610keNiNVTIkYD0CqeSerg,1.44e-06,1.0,0.117,-6.145,0.0,71.0,california love,0.295,178.113,4.0,https://api.spotify.com/v1/tracks/610keNiNVTIkYD0CqeSerg,audio_features,spotify:track:610keNiNVTIkYD0CqeSerg,0.458
"['Morgan Wallen', 'I Wrote The Book']","86,364","160,184,117",0.0619,https://api.spotify.com/v1/audio-analysis/7phmBo7bB9I9YifAXqnlqV,morgan wallen,0.686,181767.0,0.833,7phmBo7bB9I9YifAXqnlqV,3.76e-05,2.0,0.0657,-3.768,1.0,65.0,i wrote the book,0.0381,143.965,4.0,https://api.spotify.com/v1/tracks/7phmBo7bB9I9YifAXqnlqV,audio_features,spotify:track:7phmBo7bB9I9YifAXqnlqV,0.833
"['Taylor Swift', ""Long Live (Taylor's Version)""]","134,895","160,076,406",0.0162,https://api.spotify.com/v1/audio-analysis/4hqJ4bSlYJOXb6Z4SRmzxs,taylor swift,0.38,317960.0,0.628,4hqJ4bSlYJOXb6Z4SRmzxs,0.0,0.0,0.227,-4.054,1.0,70.0,long live (taylor's version),0.038,203.826,4.0,https://api.spotify.com/v1/tracks/4hqJ4bSlYJOXb6Z4SRmzxs,audio_features,spotify:track:4hqJ4bSlYJOXb6Z4SRmzxs,0.0984
"['Lewis Capaldi', 'Pointless']","69,884","159,835,843",0.0663,https://api.spotify.com/v1/audio-analysis/44G9fSM6qI8zRoG6Qwn3eq,lewis capaldi,0.443,231120.0,0.613,44G9fSM6qI8zRoG6Qwn3eq,0.0,4.0,0.113,-4.214,1.0,65.0,pointless,0.047,120.865,4.0,https://api.spotify.com/v1/tracks/44G9fSM6qI8zRoG6Qwn3eq,audio_features,spotify:track:44G9fSM6qI8zRoG6Qwn3eq,0.342
"['Olivia Rodrigo', 'logical']","160,475","159,835,203",0.844,https://api.spotify.com/v1/audio-analysis/53dtP2iUMvaF28JZcHnFuU,olivia rodrigo,0.48,231907.0,0.24,53dtP2iUMvaF28JZcHnFuU,0.0,7.0,0.099,-8.146,1.0,69.0,logical,0.0323,80.686,4.0,https://api.spotify.com/v1/tracks/53dtP2iUMvaF28JZcHnFuU,audio_features,spotify:track:53dtP2iUMvaF28JZcHnFuU,0.152
"['Hev Abi', 'Walang Alam']","269,647","159,768,637",0.394,https://api.spotify.com/v1/audio-analysis/4wZTvLi0khNRqqz4i5XhdV,hev abi,0.705,185000.0,0.605,4wZTvLi0khNRqqz4i5XhdV,0.0,3.0,0.102,-6.114,0.0,73.0,walang alam,0.153,120.132,4.0,https://api.spotify.com/v1/tracks/4wZTvLi0khNRqqz4i5XhdV,audio_features,spotify:track:4wZTvLi0khNRqqz4i5XhdV,0.849
"['MC Caverinha', 'Cartão Black']","87,503","159,603,714",0.255,https://api.spotify.com/v1/audio-analysis/12YCtLHGk6tP6RbHDHflCs,mc caverinha,0.842,159973.0,0.468,12YCtLHGk6tP6RbHDHflCs,0.0,9.0,0.202,-8.572,0.0,65.0,cartão black,0.637,107.727,4.0,https://api.spotify.com/v1/tracks/12YCtLHGk6tP6RbHDHflCs,audio_features,spotify:track:12YCtLHGk6tP6RbHDHflCs,0.547
"['Rauw Alejandro', 'PANTIES Y BRASIERES']","71,205","159,513,029",0.34,https://api.spotify.com/v1/audio-analysis/4uVEdikP5eLUy8Dq6gjiPV,rauw alejandro,0.758,197383.0,0.888,4uVEdikP5eLUy8Dq6gjiPV,0.00139,1.0,0.144,-2.851,1.0,61.0,panties y brasieres,0.0706,107.039,4.0,https://api.spotify.com/v1/tracks/4uVEdikP5eLUy8Dq6gjiPV,audio_features,spotify:track:4uVEdikP5eLUy8Dq6gjiPV,0.408
"['Gabito Ballesteros', 'Ya Corazón']","50,060","159,251,743",0.0901,https://api.spotify.com/v1/audio-analysis/4TXmASLbpCtP3zIbzEXRpj,gabito ballesteros,0.664,177667.0,0.555,4TXmASLbpCtP3zIbzEXRpj,1e-06,8.0,0.362,-6.418,1.0,62.0,ya corazón,0.0248,89.996,3.0,https://api.spotify.com/v1/tracks/4TXmASLbpCtP3zIbzEXRpj,audio_features,spotify:track:4TXmASLbpCtP3zIbzEXRpj,0.4
"['Naiara Azevedo', 'Palhaça']","42,796","159,161,486",0.385,https://api.spotify.com/v1/audio-analysis/0KXdSF0Poa57KOepZ3hKrh,naiara azevedo,0.768,170192.0,0.921,0KXdSF0Poa57KOepZ3hKrh,0.0,0.0,0.936,-2.921,0.0,57.0,palhaça,0.0611,146.107,4.0,https://api.spotify.com/v1/tracks/0KXdSF0Poa57KOepZ3hKrh,audio_features,spotify:track:0KXdSF0Poa57KOepZ3hKrh,0.701
"['Vilen', 'Chidiya']","96,599","159,155,029",0.715,https://api.spotify.com/v1/audio-analysis/0aoN9BQostK81IFddJn8Ej,vilen,0.483,253333.0,0.494,0aoN9BQostK81IFddJn8Ej,0.0,6.0,0.109,-8.56,1.0,65.0,chidiya,0.0326,179.976,4.0,https://api.spotify.com/v1/tracks/0aoN9BQostK81IFddJn8Ej,audio_features,spotify:track:0aoN9BQostK81IFddJn8Ej,0.414
"['J Hus', 'Who Told You']","92,608","159,059,543",0.156,https://api.spotify.com/v1/audio-analysis/40EXFgNMOIQRQOwJZ8mJkC,j hus,0.732,208917.0,0.736,40EXFgNMOIQRQOwJZ8mJkC,0.0,11.0,0.124,-4.607,0.0,62.0,who told you,0.323,76.656,5.0,https://api.spotify.com/v1/tracks/40EXFgNMOIQRQOwJZ8mJkC,audio_features,spotify:track:40EXFgNMOIQRQOwJZ8mJkC,0.87
"['boygenius', 'Not Strong Enough']","219,100","158,813,717",0.00291,https://api.spotify.com/v1/audio-analysis/09DR0sHnQUhHOiSNttc1mv,boygenius,0.502,234933.0,0.798,09DR0sHnQUhHOiSNttc1mv,1.11e-05,1.0,0.0979,-5.909,1.0,72.0,not strong enough,0.0414,126.976,4.0,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv,audio_features,spotify:track:09DR0sHnQUhHOiSNttc1mv,0.307
"['Hugo & Guilherme', 'Mágica']","76,061","158,572,407",0.469,https://api.spotify.com/v1/audio-analysis/7IPEkUJsnWYNyBkK2i2FPj,hugo & guilherme,0.61,171730.0,0.818,7IPEkUJsnWYNyBkK2i2FPj,0.0,11.0,0.245,-5.202,1.0,58.0,mágica,0.0589,158.022,4.0,https://api.spotify.com/v1/tracks/7IPEkUJsnWYNyBkK2i2FPj,audio_features,spotify:track:7IPEkUJsnWYNyBkK2i2FPj,0.736
"['Luan Pereira', 'ELA PIROU NA DODGE RAM']","48,590","158,186,447",0.311,https://api.spotify.com/v1/audio-analysis/60uJdOohyohJqZhST7lij3,luan pereira,0.496,179600.0,0.663,60uJdOohyohJqZhST7lij3,0.0,4.0,0.0984,-3.146,0.0,60.0,ela pirou na dodge ram,0.31,82.753,3.0,https://api.spotify.com/v1/tracks/60uJdOohyohJqZhST7lij3,audio_features,spotify:track:60uJdOohyohJqZhST7lij3,0.614
"['The Kid LAROI', 'TOO MUCH']","87,495","158,176,309",0.264,https://api.spotify.com/v1/audio-analysis/0rKWJnmo6Q0ovoPOLoLm0t,the kid laroi,0.753,203895.0,0.719,0rKWJnmo6Q0ovoPOLoLm0t,0.0,10.0,0.154,-5.607,0.0,64.0,too much,0.199,94.977,4.0,https://api.spotify.com/v1/tracks/0rKWJnmo6Q0ovoPOLoLm0t,audio_features,spotify:track:0rKWJnmo6Q0ovoPOLoLm0t,0.474
"['Junior H', 'LA CHERRY']","394,636","157,938,481",0.463,https://api.spotify.com/v1/audio-analysis/2a8yglXvNw07OWu4lO2ByG,junior h,0.743,212861.0,0.544,2a8yglXvNw07OWu4lO2ByG,0.0,2.0,0.14,-7.483,0.0,78.0,la cherry,0.03,94.967,4.0,https://api.spotify.com/v1/tracks/2a8yglXvNw07OWu4lO2ByG,audio_features,spotify:track:2a8yglXvNw07OWu4lO2ByG,0.637
"['Taylor Swift', ""Shake It Off (Taylor's Version)""]","208,265","157,786,662",0.0112,https://api.spotify.com/v1/audio-analysis/3pv7Q5v2dpdefwdWIvE7yH,taylor swift,0.632,219209.0,0.805,3pv7Q5v2dpdefwdWIvE7yH,2.51e-05,7.0,0.156,-5.707,1.0,72.0,shake it off (taylor's version),0.069,160.052,4.0,https://api.spotify.com/v1/tracks/3pv7Q5v2dpdefwdWIvE7yH,audio_features,spotify:track:3pv7Q5v2dpdefwdWIvE7yH,0.903
"['Lil Durk', 'Stand By Me']","95,877","157,774,630",0.0105,https://api.spotify.com/v1/audio-analysis/1fXnu2HzxbDtoyvFPWG3Bw,lil durk,0.71,219174.0,0.701,1fXnu2HzxbDtoyvFPWG3Bw,0.0,11.0,0.178,-5.415,1.0,68.0,stand by me,0.0317,134.039,4.0,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,audio_features,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,0.564
