Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,Daily Streams
3529,0.362,,AP Dhillon,0.863,168000.0,0.386,5o2FwTc46RceaBp3B2ZjNf,0.00181,5.0,0.0601,-10.057,0.0,62.0,0.263,188226313,100.019,,,DESIRES,track,spotify:track:5o2FwTc46RceaBp3B2ZjNf,0.393,2021,"98,923"
3530,0.58,,Kodak Black,0.762,239146.0,0.649,293mQGfVwgXIOdA1GpiwAt,1.7e-05,11.0,0.0971,-5.624,0.0,69.0,0.0527,188091816,145.09,,,Love & War,track,spotify:track:293mQGfVwgXIOdA1GpiwAt,0.501,2021,"163,687"
3531,0.0748,,Rauw Alejandro,0.52,255712.0,0.728,7aWiJeMyxxPEyjwvZyauAF,0.000687,11.0,0.151,-4.431,0.0,72.0,0.0943,187539590,118.396,,,Cosa Guapa,track,spotify:track:7aWiJeMyxxPEyjwvZyauAF,0.399,2021,"199,799"
3532,0.644,,Rels B,0.74,142576.0,0.428,1ZR473PTTSHGcnyRyidBoA,1.76e-05,9.0,0.117,-8.458,1.0,68.0,0.0959,187497077,84.739,,,Como Antes,track,spotify:track:1ZR473PTTSHGcnyRyidBoA,0.281,2021,"87,124"
3533,0.00273,,BLANCO,0.477,220235.0,0.844,1x3Qb8np6S1UvpSLthwEJN,0.0,11.0,0.137,-4.87,1.0,59.0,0.0458,187360835,169.941,,,MI FAI IMPAZZIRE,track,spotify:track:1x3Qb8np6S1UvpSLthwEJN,0.203,2021,"32,566"
3534,0.68,,PinkPantheress,0.804,116213.0,0.609,1Vrj9Vcbb0lOG94pQbYvzv,0.00253,0.0,0.261,-7.848,1.0,62.0,0.0633,187288467,133.043,,,Just for Me,track,spotify:track:1Vrj9Vcbb0lOG94pQbYvzv,0.713,2021,"62,062"
3535,0.0424,,Randy,0.828,167504.0,0.724,4vv8wcnT04GHHbUCFBAiHF,1.68e-06,6.0,0.468,-3.555,0.0,54.0,0.0715,186860136,96.058,,,23 (With Ape Drums),track,spotify:track:4vv8wcnT04GHHbUCFBAiHF,0.896,2021,"29,995"
3536,0.523,https://api.spotify.com/v1/audio-analysis/1Z0auW1yEy6Dq9hsRdeIV3,El Fantasma,0.699,153968.0,0.55,1Z0auW1yEy6Dq9hsRdeIV3,0.0,10.0,0.158,-4.539,1.0,66.0,0.0568,186141825,119.924,3.0,https://api.spotify.com/v1/tracks/1Z0auW1yEy6Dq9hsRdeIV3,Soy Buen Amigo,audio_features,spotify:track:1Z0auW1yEy6Dq9hsRdeIV3,0.969,2021,"105,776"
3537,0.185,https://api.spotify.com/v1/audio-analysis/5Tx42pqiBGksLIZtJjJjuH,Jubin Nautiyal,0.638,228031.0,0.785,5Tx42pqiBGksLIZtJjJjuH,0.0,10.0,0.245,-2.612,1.0,17.0,0.044,186006767,91.101,4.0,https://api.spotify.com/v1/tracks/5Tx42pqiBGksLIZtJjJjuH,Lut Gaye,audio_features,spotify:track:5Tx42pqiBGksLIZtJjJjuH,0.515,2021,"89,885"
3538,0.00062,https://api.spotify.com/v1/audio-analysis/7oJ3Nb3LIY1ond1fHF3xio,Måneskin,0.768,186809.0,0.676,7oJ3Nb3LIY1ond1fHF3xio,0.0,1.0,0.0965,-3.277,0.0,64.0,0.0633,185816273,142.063,4.0,https://api.spotify.com/v1/tracks/7oJ3Nb3LIY1ond1fHF3xio,MAMMAMIA,audio_features,spotify:track:7oJ3Nb3LIY1ond1fHF3xio,0.801,2021,"112,765"
3539,0.445,https://api.spotify.com/v1/audio-analysis/2tMoOS9grHtn4upzb4LwMG,Dhibu Ninan Thomas,0.709,272000.0,0.454,2tMoOS9grHtn4upzb4LwMG,0.0,9.0,0.136,-7.843,0.0,67.0,0.167,185720418,90.038,4.0,https://api.spotify.com/v1/tracks/2tMoOS9grHtn4upzb4LwMG,Adiye,audio_features,spotify:track:2tMoOS9grHtn4upzb4LwMG,0.548,2021,"127,888"
3540,0.646,https://api.spotify.com/v1/audio-analysis/53UMRr4KOgZP5Ins0aGlhs,Jessie Murph,0.655,131825.0,0.572,53UMRr4KOgZP5Ins0aGlhs,1.81e-06,3.0,0.0774,-7.666,0.0,66.0,0.0535,184880097,137.12,4.0,https://api.spotify.com/v1/tracks/53UMRr4KOgZP5Ins0aGlhs,Always Been You,audio_features,spotify:track:53UMRr4KOgZP5Ins0aGlhs,0.403,2021,"100,490"
3541,0.826,https://api.spotify.com/v1/audio-analysis/1YXot2MLAG9sttepCtBRM7,Vaundy,0.712,229328.0,0.517,1YXot2MLAG9sttepCtBRM7,0.8,7.0,0.0949,-10.157,1.0,70.0,0.0533,184522084,157.038,4.0,https://api.spotify.com/v1/tracks/1YXot2MLAG9sttepCtBRM7,踊り子,audio_features,spotify:track:1YXot2MLAG9sttepCtBRM7,0.686,2021,"215,588"
3542,0.038,https://api.spotify.com/v1/audio-analysis/32cDvfCsazF1frFWcaMjc1,The Kid LAROI,0.389,183567.0,0.768,32cDvfCsazF1frFWcaMjc1,0.0,1.0,0.119,-4.765,1.0,58.0,0.256,184024967,90.146,4.0,https://api.spotify.com/v1/tracks/32cDvfCsazF1frFWcaMjc1,WRONG,audio_features,spotify:track:32cDvfCsazF1frFWcaMjc1,0.334,2021,"29,763"
3543,0.588,https://api.spotify.com/v1/audio-analysis/29he0Joo5sz2607A6ZBT6H,H.E.R.,0.612,214093.0,0.423,29he0Joo5sz2607A6ZBT6H,0.0,5.0,0.117,-8.062,0.0,59.0,0.0508,183923222,135.841,5.0,https://api.spotify.com/v1/tracks/29he0Joo5sz2607A6ZBT6H,Come Through,audio_features,spotify:track:29he0Joo5sz2607A6ZBT6H,0.18,2021,"70,292"
3544,0.216,https://api.spotify.com/v1/audio-analysis/4fSHADbZbhpZCT9oJpxwbP,Paulo Pires,0.644,188096.0,0.938,4fSHADbZbhpZCT9oJpxwbP,1.69e-06,8.0,0.164,-3.643,1.0,60.0,0.0602,183653878,169.9,4.0,https://api.spotify.com/v1/tracks/4fSHADbZbhpZCT9oJpxwbP,Ameaça,audio_features,spotify:track:4fSHADbZbhpZCT9oJpxwbP,0.748,2021,"58,705"
3545,0.213,https://api.spotify.com/v1/audio-analysis/5iMRhOHzze2CujxHiJ6cRL,Rod Wave,0.599,252021.0,0.61,5iMRhOHzze2CujxHiJ6cRL,0.000414,5.0,0.151,-8.633,0.0,69.0,0.24,183377516,159.933,4.0,https://api.spotify.com/v1/tracks/5iMRhOHzze2CujxHiJ6cRL,Street Runner,audio_features,spotify:track:5iMRhOHzze2CujxHiJ6cRL,0.434,2021,"154,543"
3546,0.0555,https://api.spotify.com/v1/audio-analysis/21AJQhGZpujjZQXByZAXpr,Lil Tecca,0.681,190345.0,0.687,21AJQhGZpujjZQXByZAXpr,0.0,9.0,0.062,-7.612,1.0,57.0,0.332,183026359,108.641,3.0,https://api.spotify.com/v1/tracks/21AJQhGZpujjZQXByZAXpr,REPEAT IT,audio_features,spotify:track:21AJQhGZpujjZQXByZAXpr,0.588,2021,"35,997"
3547,0.0912,https://api.spotify.com/v1/audio-analysis/0KUPRHjyvFMnl4XLN3q1S1,Aldo Trujillo,0.656,144545.0,0.715,0KUPRHjyvFMnl4XLN3q1S1,0.0,1.0,0.13,-9.3,1.0,66.0,0.0332,182826561,147.125,3.0,https://api.spotify.com/v1/tracks/0KUPRHjyvFMnl4XLN3q1S1,Tan Solo Morro,audio_features,spotify:track:0KUPRHjyvFMnl4XLN3q1S1,0.961,2021,"126,776"
3548,0.816,https://api.spotify.com/v1/audio-analysis/3Na0nxWUeunfJvpDjSZbmS,Mc Anjim,0.464,221538.0,0.304,3Na0nxWUeunfJvpDjSZbmS,0.0571,9.0,0.199,-9.342,0.0,58.0,0.0662,182758190,86.296,5.0,https://api.spotify.com/v1/tracks/3Na0nxWUeunfJvpDjSZbmS,Bala Love,audio_features,spotify:track:3Na0nxWUeunfJvpDjSZbmS,0.483,2021,"71,371"
3549,0.0912,https://api.spotify.com/v1/audio-analysis/0KUPRHjyvFMnl4XLN3q1S1,Polo Gonzalez,0.656,144545.0,0.715,0KUPRHjyvFMnl4XLN3q1S1,0.0,1.0,0.13,-9.3,1.0,66.0,0.0332,182694977,147.125,3.0,https://api.spotify.com/v1/tracks/0KUPRHjyvFMnl4XLN3q1S1,Tan Solo Morro,audio_features,spotify:track:0KUPRHjyvFMnl4XLN3q1S1,0.961,2021,"129,495"
3550,0.102,https://api.spotify.com/v1/audio-analysis/33WTgxRdPBQQpVCMXpNxhO,AURORA,0.726,201640.0,0.738,33WTgxRdPBQQpVCMXpNxhO,2.17e-05,6.0,0.0882,-6.589,0.0,61.0,0.0602,182692785,115.904,4.0,https://api.spotify.com/v1/tracks/33WTgxRdPBQQpVCMXpNxhO,Cure For Me,audio_features,spotify:track:33WTgxRdPBQQpVCMXpNxhO,0.414,2021,"129,599"
3551,0.267,https://api.spotify.com/v1/audio-analysis/6lknMmJZALXxx7emwwZWLX,Madonna,0.706,120157.0,0.633,6lknMmJZALXxx7emwwZWLX,0.0192,1.0,0.175,-9.584,1.0,64.0,0.0419,182422147,110.005,4.0,https://api.spotify.com/v1/tracks/6lknMmJZALXxx7emwwZWLX,Frozen,audio_features,spotify:track:6lknMmJZALXxx7emwwZWLX,0.375,2021,"62,086"
3552,0.0072,https://api.spotify.com/v1/audio-analysis/154YAkNQuFHLV3LbP7gP1f,Purple Disco Machine,0.753,200016.0,0.792,154YAkNQuFHLV3LbP7gP1f,3.38e-06,1.0,0.174,-5.292,0.0,45.0,0.0427,182285371,118.035,4.0,https://api.spotify.com/v1/tracks/154YAkNQuFHLV3LbP7gP1f,Fireworks,audio_features,spotify:track:154YAkNQuFHLV3LbP7gP1f,0.788,2021,"32,744"
3553,0.665,https://api.spotify.com/v1/audio-analysis/3HquWF2pZmWYu3WAEP9Heb,Fernando & Sorocaba,0.553,160477.0,0.785,3HquWF2pZmWYu3WAEP9Heb,0.0,3.0,0.445,-4.099,0.0,55.0,0.0682,182267748,75.852,4.0,https://api.spotify.com/v1/tracks/3HquWF2pZmWYu3WAEP9Heb,Só Não Divulga,audio_features,spotify:track:3HquWF2pZmWYu3WAEP9Heb,0.914,2021,"24,293"
3554,0.457,https://api.spotify.com/v1/audio-analysis/4WB9JuTaMwjQH11rQ1Y64D,Edwin Luna y La Trakalosa de Monterrey,0.666,214093.0,0.622,4WB9JuTaMwjQH11rQ1Y64D,0.0,7.0,0.0767,-3.22,0.0,65.0,0.035,182248415,129.952,4.0,https://api.spotify.com/v1/tracks/4WB9JuTaMwjQH11rQ1Y64D,Broche de Oro,audio_features,spotify:track:4WB9JuTaMwjQH11rQ1Y64D,0.466,2021,"105,438"
3555,0.0072,https://api.spotify.com/v1/audio-analysis/154YAkNQuFHLV3LbP7gP1f,Moss Kena,0.753,200016.0,0.792,154YAkNQuFHLV3LbP7gP1f,3.38e-06,1.0,0.174,-5.292,0.0,45.0,0.0427,182243340,118.035,4.0,https://api.spotify.com/v1/tracks/154YAkNQuFHLV3LbP7gP1f,Fireworks,audio_features,spotify:track:154YAkNQuFHLV3LbP7gP1f,0.788,2021,"42,817"
3556,0.173,https://api.spotify.com/v1/audio-analysis/1g4cZvi0nLeeIycd0Rkljj,Lola Indigo,0.707,204414.0,0.876,1g4cZvi0nLeeIycd0Rkljj,9.36e-06,1.0,0.932,-1.887,1.0,63.0,0.0787,182142237,176.068,4.0,https://api.spotify.com/v1/tracks/1g4cZvi0nLeeIycd0Rkljj,La Niña de la Escuela,audio_features,spotify:track:1g4cZvi0nLeeIycd0Rkljj,0.853,2021,"56,095"
3557,0.397,https://api.spotify.com/v1/audio-analysis/2cEnKRR4dYBB2VA1mjlb1z,YoungBoy Never Broke Again,0.777,155738.0,0.59,2cEnKRR4dYBB2VA1mjlb1z,0.0,0.0,0.169,-8.741,0.0,67.0,0.286,181867336,147.978,4.0,https://api.spotify.com/v1/tracks/2cEnKRR4dYBB2VA1mjlb1z,Nevada,audio_features,spotify:track:2cEnKRR4dYBB2VA1mjlb1z,0.238,2021,"111,575"
3558,0.296,https://api.spotify.com/v1/audio-analysis/3QXBaUQ8iwP2WI1GpQIP18,Fuerza Regida,0.507,225000.0,0.718,3QXBaUQ8iwP2WI1GpQIP18,0.0,7.0,0.0921,-3.795,1.0,64.0,0.0636,181681967,92.226,3.0,https://api.spotify.com/v1/tracks/3QXBaUQ8iwP2WI1GpQIP18,Descansando,audio_features,spotify:track:3QXBaUQ8iwP2WI1GpQIP18,0.927,2021,"111,483"
3559,0.0966,https://api.spotify.com/v1/audio-analysis/6LnEoRQKMcaFTR5UvaKuBy,SEVENTEEN,0.621,180360.0,0.816,6LnEoRQKMcaFTR5UvaKuBy,0.0,11.0,0.134,-5.242,1.0,67.0,0.104,181444054,163.966,4.0,https://api.spotify.com/v1/tracks/6LnEoRQKMcaFTR5UvaKuBy,Rock with you,audio_features,spotify:track:6LnEoRQKMcaFTR5UvaKuBy,0.694,2021,"93,206"
3560,0.219,https://api.spotify.com/v1/audio-analysis/2YZDh5CecWx0qlFiTvqVQ9,Justin Quiles,0.677,194989.0,0.813,2YZDh5CecWx0qlFiTvqVQ9,0.0,6.0,0.18,-4.01,0.0,60.0,0.187,181059205,169.844,4.0,https://api.spotify.com/v1/tracks/2YZDh5CecWx0qlFiTvqVQ9,Colorín Colorado,audio_features,spotify:track:2YZDh5CecWx0qlFiTvqVQ9,0.573,2021,"30,753"
3561,0.128,https://api.spotify.com/v1/audio-analysis/11pEKMLmavDu8fxOB5QjbQ,Drake,0.518,205721.0,0.69,11pEKMLmavDu8fxOB5QjbQ,0.0,9.0,0.176,-6.15,1.0,70.0,0.107,180693690,77.837,4.0,https://api.spotify.com/v1/tracks/11pEKMLmavDu8fxOB5QjbQ,Pipe Down,audio_features,spotify:track:11pEKMLmavDu8fxOB5QjbQ,0.59,2021,"160,907"
3562,0.0122,https://api.spotify.com/v1/audio-analysis/53tv6ZbyeAwfAUwFaxYbfO,Only The Family,0.841,146845.0,0.672,53tv6ZbyeAwfAUwFaxYbfO,0.0,1.0,0.321,-5.557,0.0,65.0,0.371,180638130,157.026,4.0,https://api.spotify.com/v1/tracks/53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,audio_features,spotify:track:53tv6ZbyeAwfAUwFaxYbfO,0.599,2021,"83,043"
3563,0.789,https://api.spotify.com/v1/audio-analysis/2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,0.668,162794.0,0.392,2W779g2UrRZtVdf3FcEOO1,0.00275,2.0,0.345,-12.178,0.0,68.0,0.0585,180562458,135.936,3.0,https://api.spotify.com/v1/tracks/2W779g2UrRZtVdf3FcEOO1,In My Mind,audio_features,spotify:track:2W779g2UrRZtVdf3FcEOO1,0.323,2021,"109,236"
3564,0.355,https://api.spotify.com/v1/audio-analysis/1SgUjGzbmmMOsGFTVwQ59L,SEB,0.706,132000.0,0.824,1SgUjGzbmmMOsGFTVwQ59L,0.000133,0.0,0.111,-7.959,1.0,61.0,0.0694,180479249,94.98,4.0,https://api.spotify.com/v1/tracks/1SgUjGzbmmMOsGFTVwQ59L,seaside_demo,audio_features,spotify:track:1SgUjGzbmmMOsGFTVwQ59L,0.86,2021,"41,451"
3565,0.266,https://api.spotify.com/v1/audio-analysis/7graPn87bYFxTLNnRnFDMZ,Marília Mendonça,0.643,169586.0,0.699,7graPn87bYFxTLNnRnFDMZ,0.0,4.0,0.116,-5.458,1.0,54.0,0.112,179691937,115.947,4.0,https://api.spotify.com/v1/tracks/7graPn87bYFxTLNnRnFDMZ,Não Sei o Que Lá,audio_features,spotify:track:7graPn87bYFxTLNnRnFDMZ,0.636,2021,"56,713"
3566,0.804,https://api.spotify.com/v1/audio-analysis/7oMCyUv2mpT7Q4FWHnX2hZ,Adie,0.586,293727.0,0.358,7oMCyUv2mpT7Q4FWHnX2hZ,1.56e-06,3.0,0.305,-10.852,1.0,68.0,0.0271,179665176,110.056,4.0,https://api.spotify.com/v1/tracks/7oMCyUv2mpT7Q4FWHnX2hZ,Tahanan,audio_features,spotify:track:7oMCyUv2mpT7Q4FWHnX2hZ,0.3,2021,"162,518"
3567,0.181,https://api.spotify.com/v1/audio-analysis/08XWh5c0BMyD1nKVxxl91z,Drake,0.843,192418.0,0.485,08XWh5c0BMyD1nKVxxl91z,0.0675,10.0,0.107,-8.735,0.0,68.0,0.195,179623450,100.053,4.0,https://api.spotify.com/v1/tracks/08XWh5c0BMyD1nKVxxl91z,Fountains,audio_features,spotify:track:08XWh5c0BMyD1nKVxxl91z,0.689,2021,"105,486"
3568,0.152,https://api.spotify.com/v1/audio-analysis/6nKuGlK8CUIbPSmOm0V1Kq,KSI,0.356,193733.0,0.684,6nKuGlK8CUIbPSmOm0V1Kq,0.0,8.0,0.101,-7.347,1.0,62.0,0.0878,179536427,87.188,4.0,https://api.spotify.com/v1/tracks/6nKuGlK8CUIbPSmOm0V1Kq,Holiday,audio_features,spotify:track:6nKuGlK8CUIbPSmOm0V1Kq,0.347,2021,"54,516"
3569,0.0591,https://api.spotify.com/v1/audio-analysis/6T5i0o62ZyfHRRHHihYJ1n,Kay Flock,0.872,113600.0,0.77,6T5i0o62ZyfHRRHHihYJ1n,0.0,1.0,0.0663,-6.722,1.0,68.0,0.538,179499403,147.061,4.0,https://api.spotify.com/v1/tracks/6T5i0o62ZyfHRRHHihYJ1n,PSA,audio_features,spotify:track:6T5i0o62ZyfHRRHHihYJ1n,0.817,2021,"123,393"
3570,0.352,https://api.spotify.com/v1/audio-analysis/5hpOBmnNc1mahkYGmte4NI,Bizarrap,0.829,177443.0,0.748,5hpOBmnNc1mahkYGmte4NI,0.0,8.0,0.0992,-5.361,1.0,61.0,0.176,179271984,133.029,4.0,https://api.spotify.com/v1/tracks/5hpOBmnNc1mahkYGmte4NI,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",audio_features,spotify:track:5hpOBmnNc1mahkYGmte4NI,0.529,2021,"37,408"
3571,0.00926,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,Nardo Wick,0.534,225533.0,0.573,2HHLfzE7PkljuqyYU4vwmh,0.0,1.0,0.136,-6.757,1.0,60.0,0.414,178843259,160.333,4.0,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,Me or Sum,audio_features,spotify:track:2HHLfzE7PkljuqyYU4vwmh,0.373,2021,"58,453"
3572,0.00383,https://api.spotify.com/v1/audio-analysis/3J4VKkUpLvomXJbn9ZAypO,Meek Mill,0.681,161053.0,0.63,3J4VKkUpLvomXJbn9ZAypO,0.0,1.0,0.139,-5.585,1.0,56.0,0.0385,178559905,151.951,4.0,https://api.spotify.com/v1/tracks/3J4VKkUpLvomXJbn9ZAypO,Sharing Locations,audio_features,spotify:track:3J4VKkUpLvomXJbn9ZAypO,0.183,2021,"30,900"
3573,0.428,https://api.spotify.com/v1/audio-analysis/33wQ73bQJcHmyeDgwrG9Cl,MAX,0.705,191267.0,0.556,33wQ73bQJcHmyeDgwrG9Cl,0.0,11.0,0.083,-5.794,1.0,60.0,0.04,178120530,88.04,4.0,https://api.spotify.com/v1/tracks/33wQ73bQJcHmyeDgwrG9Cl,BUTTERFLIES,audio_features,spotify:track:33wQ73bQJcHmyeDgwrG9Cl,0.449,2021,"37,442"
3574,0.0512,https://api.spotify.com/v1/audio-analysis/5TnF44IQRsopRNa63BEyFd,David Guetta,0.692,184390.0,0.883,5TnF44IQRsopRNa63BEyFd,0.0,7.0,0.228,-4.698,1.0,62.0,0.0582,177818610,122.984,4.0,https://api.spotify.com/v1/tracks/5TnF44IQRsopRNa63BEyFd,If You Really Love Me (How Will I Know),audio_features,spotify:track:5TnF44IQRsopRNa63BEyFd,0.614,2021,"39,697"
3575,0.0613,https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,0.773,184507.0,0.8,2dl5K2ScW7jYhAhuem06cm,0.00403,10.0,0.0327,-3.17,0.0,56.0,0.0987,177696365,89.988,4.0,https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm,PROBLEMA,audio_features,spotify:track:2dl5K2ScW7jYhAhuem06cm,0.842,2021,"17,742"
3576,0.0928,https://api.spotify.com/v1/audio-analysis/29t9XYOV65fFXiVzFFJgHH,The Kid LAROI,0.671,216000.0,0.639,29t9XYOV65fFXiVzFFJgHH,0.0,2.0,0.0941,-6.852,0.0,59.0,0.134,177623737,119.82,5.0,https://api.spotify.com/v1/tracks/29t9XYOV65fFXiVzFFJgHH,NOT SOBER,audio_features,spotify:track:29t9XYOV65fFXiVzFFJgHH,0.385,2021,"37,497"
3577,0.0216,https://api.spotify.com/v1/audio-analysis/1FKG2wgJ75wS9MFNVZFiWd,Cochise,0.711,131500.0,0.646,1FKG2wgJ75wS9MFNVZFiWd,0.0,2.0,0.0921,-5.444,0.0,63.0,0.225,177509741,160.931,3.0,https://api.spotify.com/v1/tracks/1FKG2wgJ75wS9MFNVZFiWd,POCKET ROCKET,audio_features,spotify:track:1FKG2wgJ75wS9MFNVZFiWd,0.778,2021,"51,970"
3578,0.0493,https://api.spotify.com/v1/audio-analysis/22ruOqBqBRiZDiXFud4OXa,Smiley,0.833,153406.0,0.498,22ruOqBqBRiZDiXFud4OXa,0.0,10.0,0.119,-5.196,0.0,59.0,0.117,177472435,139.928,4.0,https://api.spotify.com/v1/tracks/22ruOqBqBRiZDiXFud4OXa,Over The Top,audio_features,spotify:track:22ruOqBqBRiZDiXFud4OXa,0.259,2021,"42,446"
3579,0.128,https://api.spotify.com/v1/audio-analysis/1SjBcdzWbs79UTCrH4qXJf,Polo G,0.616,177273.0,0.617,1SjBcdzWbs79UTCrH4qXJf,0.0,1.0,0.177,-8.431,1.0,59.0,0.52,177231792,175.929,4.0,https://api.spotify.com/v1/tracks/1SjBcdzWbs79UTCrH4qXJf,Epidemic,audio_features,spotify:track:1SjBcdzWbs79UTCrH4qXJf,0.476,2021,"32,047"
3580,0.0345,https://api.spotify.com/v1/audio-analysis/5gUiTylvifZnUrynE4FFPu,Rod Wave,0.649,194051.0,0.508,5gUiTylvifZnUrynE4FFPu,3.59e-05,8.0,0.0736,-10.232,1.0,63.0,0.0959,176847368,157.975,4.0,https://api.spotify.com/v1/tracks/5gUiTylvifZnUrynE4FFPu,By Your Side,audio_features,spotify:track:5gUiTylvifZnUrynE4FFPu,0.405,2021,"73,359"
3581,0.845,https://api.spotify.com/v1/audio-analysis/1MgEuKnMKzbODJ5Ez94I64,Budi Doremi,0.448,262735.0,0.309,1MgEuKnMKzbODJ5Ez94I64,0.0,9.0,0.13,-9.328,1.0,64.0,0.0283,176840017,139.977,4.0,https://api.spotify.com/v1/tracks/1MgEuKnMKzbODJ5Ez94I64,Mesin Waktu,audio_features,spotify:track:1MgEuKnMKzbODJ5Ez94I64,0.385,2021,"156,264"
3582,0.129,https://api.spotify.com/v1/audio-analysis/1YDebgap5OFwXEBG18NJvy,DaBaby,0.933,159083.0,0.656,1YDebgap5OFwXEBG18NJvy,0.0,2.0,0.161,-5.85,1.0,58.0,0.322,176581800,119.987,4.0,https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy,Red Light Green Light,audio_features,spotify:track:1YDebgap5OFwXEBG18NJvy,0.934,2021,"29,557"
3583,0.381,https://api.spotify.com/v1/audio-analysis/6qdJZIjxrPaJjaGqlXFLSs,Gusttavo Lima,0.811,164949.0,0.807,6qdJZIjxrPaJjaGqlXFLSs,0.0,4.0,0.977,-2.681,1.0,58.0,0.1,176553155,115.01,4.0,https://api.spotify.com/v1/tracks/6qdJZIjxrPaJjaGqlXFLSs,Nota de Repúdio,audio_features,spotify:track:6qdJZIjxrPaJjaGqlXFLSs,0.766,2021,"38,305"
3584,0.0036,https://api.spotify.com/v1/audio-analysis/3RLshk3cDQOqWhSIRCVaXL,Nessa Barrett,0.484,195191.0,0.643,3RLshk3cDQOqWhSIRCVaXL,0.0,1.0,0.243,-4.72,1.0,63.0,0.0416,176301834,163.97,4.0,https://api.spotify.com/v1/tracks/3RLshk3cDQOqWhSIRCVaXL,la di die,audio_features,spotify:track:3RLshk3cDQOqWhSIRCVaXL,0.345,2021,"65,732"
3585,0.0617,https://api.spotify.com/v1/audio-analysis/08LwMWf5Tcfsd752EPzFV0,J. Cole,0.77,133022.0,0.574,08LwMWf5Tcfsd752EPzFV0,0.0,1.0,0.104,-5.525,1.0,59.0,0.106,176256515,98.962,3.0,https://api.spotify.com/v1/tracks/08LwMWf5Tcfsd752EPzFV0,i n t e r l u d e,audio_features,spotify:track:08LwMWf5Tcfsd752EPzFV0,0.104,2021,"33,696"
3586,0.169,,Ed Sheeran,0.763,153626.0,0.661,2SUxn2O9NHL6GHGQFgwCY0,0.0,4.0,0.117,-5.592,0.0,62.0,0.056,176137418,95.002,,,2step,track,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,0.632,2021,"41,312"
3586,0.169,,Ed Sheeran,0.763,153626.0,0.661,2SUxn2O9NHL6GHGQFgwCY0,0.0,4.0,0.117,-5.592,0.0,62.0,0.056,176137418,95.002,,,2step,track,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,0.632,2021,"45,402"
3587,0.0837,,Lil Nas X,0.551,168275.0,0.636,34eF4BoV8FPk0uhAAoqU7h,4.28e-06,2.0,0.112,-6.798,1.0,53.0,0.054,175911481,174.065,,,SUN GOES DOWN,track,spotify:track:34eF4BoV8FPk0uhAAoqU7h,0.148,2021,"28,373"
3588,0.0685,,Tokischa,0.891,144018.0,0.751,1ahCrpeTt94LL7y1aXw0Y8,0.000598,2.0,0.19,-3.15,1.0,62.0,0.124,175825768,115.046,,,Linda,track,spotify:track:1ahCrpeTt94LL7y1aXw0Y8,0.711,2021,"52,334"
3589,0.191,,IU,0.73,195546.0,0.784,5nCwjUUsmBuNZKn9Xu10Os,0.0,9.0,0.0956,-2.62,1.0,61.0,0.0691,175636030,99.995,,,Celebrity,track,spotify:track:5nCwjUUsmBuNZKn9Xu10Os,0.673,2021,"57,365"
3590,0.0536,,Young Thug,0.91,165066.0,0.585,4KDNRh9Oor80z3XIxdWlui,0.0,11.0,0.127,-7.572,0.0,64.0,0.257,175509625,129.011,,,Bubbly,track,spotify:track:4KDNRh9Oor80z3XIxdWlui,0.599,2021,"54,564"
3591,0.516,,PinkPantheress,0.616,108373.0,0.856,2rrq3SGYxk90xLx5fMmPhZ,0.0652,9.0,0.245,-6.098,1.0,73.0,0.0457,175456977,157.109,,,I Must Apologise,track,spotify:track:2rrq3SGYxk90xLx5fMmPhZ,0.75,2021,"396,103"
3592,0.737,,Justin Bieber,0.495,158324.0,0.333,137mSruegm1u6x9NvwiagR,0.0,4.0,0.112,-10.109,0.0,64.0,0.0288,175338034,99.757,,,Unstable,track,spotify:track:137mSruegm1u6x9NvwiagR,0.37,2021,"71,175"
3593,0.217,,SwitchOTR,0.813,178285.0,0.481,1xIqDFx3KdByBnKMlTECcM,0.0,1.0,0.0931,-6.71,1.0,59.0,0.231,175070060,140.122,,,Coming for You,track,spotify:track:1xIqDFx3KdByBnKMlTECcM,0.842,2021,"36,632"
3594,0.614,,Drake,0.686,296568.0,0.385,61S79KIVA4I9FXbnsylEHT,0.0,7.0,0.131,-8.35,0.0,62.0,0.297,174907268,143.07,,,In The Bible,track,spotify:track:61S79KIVA4I9FXbnsylEHT,0.147,2021,"52,163"
3595,0.03,,Badshah,0.716,230400.0,0.803,2NTVtNcpC0i1R7LVGaCZCF,0.0,10.0,0.0817,-5.14,0.0,63.0,0.0445,174869758,124.961,,,Jugnu,track,spotify:track:2NTVtNcpC0i1R7LVGaCZCF,0.325,2021,"93,072"
